season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,3,107,Lewis-Potter,BRE,Defender,2.7133333333333334,6,-3.2866666666666666,3.2866666666666666
2025-2026,3,1,Raya,ARS,Goalkeeper,5.283333333333333,2,3.283333333333333,3.283333333333333
2025-2026,3,679,Hermansen,WHU,Goalkeeper,3.716666666666667,7,-3.283333333333333,3.283333333333333
2025-2026,3,299,Ndiaye,EVE,Midfielder,3.74,7,-3.26,3.26
2025-2026,3,82,Semenyo,BOU,Midfielder,5.23,2,3.2300000000000004,3.2300000000000004
2025-2026,3,413,Marmoush,MCI,Midfielder,3.7866666666666666,7,-3.2133333333333334,3.2133333333333334
2025-2026,3,417,Cherki,MCI,Midfielder,3.1266666666666665,0,3.1266666666666665,3.1266666666666665
2025-2026,3,162,Gruda,BHA,Midfielder,4.91,8,-3.09,3.09
2025-2026,3,477,Livramento,NEW,Defender,9.063333333333333,6,3.0633333333333326,3.0633333333333326
2025-2026,3,660,Stach,LEE,Midfielder,6.053333333333334,3,3.0533333333333337,3.0533333333333337
2025-2026,3,606,Mavropanos,WHU,Defender,2.96,6,-3.04,3.04
2025-2026,3,170,Milner,BHA,Midfielder,2.973333333333333,6,-3.026666666666667,3.026666666666667
2025-2026,3,427,Reijnders,MCI,Midfielder,5.02,2,3.0199999999999996,3.0199999999999996
2025-2026,3,366,A.Becker,LIV,Goalkeeper,4.986666666666666,8,-3.0133333333333336,3.0133333333333336
2025-2026,3,580,Johnson,TOT,Midfielder,3.9266666666666667,1,2.9266666666666667,2.9266666666666667
2025-2026,3,669,Ndoye,NFO,Midfielder,3.8966666666666665,1,2.8966666666666665,2.8966666666666665
2025-2026,3,373,Virgil,LIV,Defender,5.116666666666666,8,-2.8833333333333337,2.8833333333333337
2025-2026,3,232,Tosin,CHE,Defender,5.123333333333333,8,-2.876666666666667,2.876666666666667
2025-2026,3,661,Ekitiké,LIV,Forward,4.873333333333333,2,2.873333333333333,2.873333333333333
2025-2026,3,283,Mateta,CRY,Forward,2.1433333333333335,5,-2.8566666666666665,2.8566666666666665
2025-2026,3,271,Kamada,CRY,Midfielder,3.1433333333333335,6,-2.8566666666666665,2.8566666666666665
2025-2026,3,371,Kerkez,LIV,Defender,3.24,6,-2.76,2.76
2025-2026,3,225,James,CHE,Defender,3.6566666666666667,1,2.6566666666666667,2.6566666666666667
2025-2026,3,287,Pickford,EVE,Goalkeeper,3.6166666666666667,1,2.6166666666666667,2.6166666666666667
2025-2026,3,217,Foster,BUR,Forward,3.4266666666666667,6,-2.5733333333333333,2.5733333333333333
2025-2026,3,381,M.Salah,LIV,Midfielder,5.573333333333333,3,2.5733333333333333,2.5733333333333333
2025-2026,3,659,Walker-Peters,WHU,Defender,3.43,6,-2.57,2.57
2025-2026,3,11,White,ARS,Defender,2.55,0,2.55,2.55
2025-2026,3,311,Beto,EVE,Forward,4.45,7,-2.55,2.55
2025-2026,3,37,Digne,AVL,Defender,3.546666666666667,1,2.546666666666667,2.546666666666667
2025-2026,3,256,Muñoz,CRY,Defender,6.456666666666667,9,-2.543333333333333,2.543333333333333
2025-2026,3,642,Hee Chan,WOL,Midfielder,4.456666666666667,7,-2.543333333333333,2.543333333333333
2025-2026,3,59,Onana,AVL,Midfielder,2.533333333333333,0,2.533333333333333,2.533333333333333
2025-2026,3,200,Anthony,BUR,Midfielder,3.47,6,-2.53,2.53
2025-2026,3,605,Kilman,WHU,Defender,3.473333333333333,6,-2.526666666666667,2.526666666666667
2025-2026,3,374,Konaté,LIV,Defender,3.4833333333333334,6,-2.5166666666666666,2.5166666666666666
2025-2026,3,258,Mitchell,CRY,Defender,8.503333333333334,6,2.503333333333334,2.503333333333334
2025-2026,3,40,Mings,AVL,Defender,3.49,1,2.49,2.49
2025-2026,3,517,Anderson,NFO,Midfielder,4.476666666666667,2,2.4766666666666666,2.4766666666666666
2025-2026,3,430,Haaland,MCI,Forward,11.443333333333333,9,2.4433333333333334,2.4433333333333334
2025-2026,3,158,Georginio,BHA,Midfielder,3.433333333333333,1,2.433333333333333,2.433333333333333
2025-2026,3,694,Mukiele,SUN,Defender,1.5733333333333333,4,-2.4266666666666667,2.4266666666666667
2025-2026,3,202,Bruun Larsen,BUR,Midfielder,2.58,5,-2.42,2.42
2025-2026,3,93,H.Traorè,BOU,Midfielder,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
2025-2026,3,67,Petrović,BOU,Goalkeeper,2.72,5,-2.28,2.28
2025-2026,3,408,Rúben,MCI,Defender,3.2133333333333334,1,2.2133333333333334,2.2133333333333334
2025-2026,3,409,Stones,MCI,Defender,3.2,1,2.2,2.2
2025-2026,3,561,Mayenda,SUN,Forward,4.18,2,2.1799999999999997,2.1799999999999997
2025-2026,3,228,Gusto,CHE,Defender,3.87,6,-2.13,2.13
2025-2026,3,423,N.Gonzalez,MCI,Midfielder,2.13,0,2.13,2.13
2025-2026,3,358,Tanaka,LEE,Midfielder,2.0966666666666667,0,2.0966666666666667,2.0966666666666667
2025-2026,3,338,Muniz,FUL,Forward,3.0933333333333333,1,2.0933333333333333,2.0933333333333333
2025-2026,3,560,Isidor,SUN,Forward,5.9366666666666665,8,-2.0633333333333335,2.0633333333333335
2025-2026,3,543,Adingra,SUN,Midfielder,3.0533333333333332,1,2.0533333333333332,2.0533333333333332
2025-2026,3,238,Estêvão,CHE,Midfielder,0.9666666666666667,3,-2.033333333333333,2.033333333333333
2025-2026,3,637,Toti,WOL,Defender,0.9733333333333334,3,-2.0266666666666664,2.0266666666666664
2025-2026,3,541,Reinildo,SUN,Defender,2.986666666666667,1,1.9866666666666668,1.9866666666666668
2025-2026,3,565,Vicario,TOT,Goalkeeper,4.973333333333334,3,1.9733333333333336,1.9733333333333336
2025-2026,3,329,Wilson,FUL,Midfielder,2.95,1,1.9500000000000002,1.9500000000000002
2025-2026,3,668,Xhaka,SUN,Midfielder,2.0566666666666666,4,-1.9433333333333334,1.9433333333333334
2025-2026,3,385,Chiesa,LIV,Midfielder,2.94,1,1.94,1.94
2025-2026,3,493,Longstaff,LEE,Midfielder,3.1266666666666665,5,-1.8733333333333335,1.8733333333333335
2025-2026,3,249,João Pedro,CHE,Forward,7.153333333333333,9,-1.8466666666666667,1.8466666666666667
2025-2026,3,173,Wieffer,BHA,Midfielder,1.8466666666666667,0,1.8466666666666667,1.8466666666666667
2025-2026,3,392,Endo,LIV,Midfielder,1.8166666666666667,0,1.8166666666666667,1.8166666666666667
2025-2026,3,476,Burn,NEW,Defender,7.81,6,1.8099999999999996,1.8099999999999996
2025-2026,3,220,Sánchez,CHE,Goalkeeper,7.806666666666667,6,1.8066666666666666,1.8066666666666666
2025-2026,3,77,Hill,BOU,Defender,3.256666666666667,5,-1.7433333333333332,1.7433333333333332
2025-2026,3,575,Van de Ven,TOT,Defender,2.736666666666667,1,1.7366666666666668,1.7366666666666668
2025-2026,3,507,Aina,NFO,Defender,2.71,1,1.71,1.71
2025-2026,3,521,Sangaré,NFO,Midfielder,2.33,4,-1.67,1.67
2025-2026,3,17,Ødegaard,ARS,Midfielder,2.6533333333333333,1,1.6533333333333333,1.6533333333333333
2025-2026,3,224,Cucurella,CHE,Defender,7.63,6,1.63,1.63
2025-2026,3,593,P.M.Sarr,TOT,Midfielder,3.6233333333333335,2,1.6233333333333335,1.6233333333333335
2025-2026,3,384,Gakpo,LIV,Midfielder,4.59,3,1.5899999999999999,1.5899999999999999
2025-2026,3,317,Andersen,FUL,Defender,1.4133333333333333,3,-1.5866666666666667,1.5866666666666667
2025-2026,3,388,C.Jones,LIV,Midfielder,2.42,4,-1.58,1.58
2025-2026,3,515,Gibbs-White,NFO,Midfielder,3.5733333333333333,2,1.5733333333333333,1.5733333333333333
2025-2026,3,648,Munetsi,WOL,Midfielder,3.46,5,-1.54,1.54
2025-2026,3,573,Spence,TOT,Defender,2.54,1,1.54,1.54
2025-2026,3,243,George,CHE,Midfielder,1.4966666666666666,3,-1.5033333333333334,1.5033333333333334
2025-2026,3,532,Hume,SUN,Defender,3.493333333333333,2,1.4933333333333332,1.4933333333333332
2025-2026,3,146,Dunk,BHA,Defender,3.533333333333333,5,-1.4666666666666668,1.4666666666666668
2025-2026,3,643,André,WOL,Midfielder,3.4466666666666668,2,1.4466666666666668,1.4466666666666668
2025-2026,3,187,Walker,BUR,Defender,1.4366666666666668,0,1.4366666666666668,1.4366666666666668
2025-2026,3,488,Bruno G.,NEW,Midfielder,1.57,3,-1.43,1.43
2025-2026,3,452,Amad,MUN,Midfielder,3.59,5,-1.4100000000000001,1.4100000000000001
2025-2026,3,347,Gudmundsson,LEE,Defender,7.6,9,-1.4000000000000004,1.4000000000000004
2025-2026,3,457,Casemiro,MUN,Midfielder,3.6466666666666665,5,-1.3533333333333335,1.3533333333333335
2025-2026,3,295,Keane,EVE,Defender,1.6466666666666667,3,-1.3533333333333333,1.3533333333333333
2025-2026,3,365,Nmecha,LEE,Forward,3.3466666666666667,2,1.3466666666666667,1.3466666666666667
2025-2026,3,106,Collins,BRE,Defender,1.6833333333333333,3,-1.3166666666666667,1.3166666666666667
2025-2026,3,16,Saka,ARS,Midfielder,1.3,0,1.3,1.3
2025-2026,3,157,Mitoma,BHA,Midfielder,3.7133333333333334,5,-1.2866666666666666,1.2866666666666666
2025-2026,3,124,Henderson,BRE,Midfielder,1.74,3,-1.26,1.26
2025-2026,3,440,Dalot,MUN,Defender,2.74,4,-1.2599999999999998,1.2599999999999998
2025-2026,3,474,Schär,NEW,Defender,7.243333333333333,6,1.2433333333333332,1.2433333333333332
2025-2026,3,644,Bellegarde,WOL,Midfielder,2.1933333333333334,1,1.1933333333333334,1.1933333333333334
2025-2026,3,569,Romero,TOT,Defender,3.1933333333333334,2,1.1933333333333334,1.1933333333333334
2025-2026,3,568,Pedro Porro,TOT,Defender,5.1866666666666665,4,1.1866666666666665,1.1866666666666665
2025-2026,3,190,Ekdal,BUR,Defender,1.83,3,-1.17,1.17
2025-2026,3,266,Eze,ARS,Midfielder,2.1566666666666667,1,1.1566666666666667,1.1566666666666667
2025-2026,3,682,Møller Wolfe,WOL,Defender,2.8433333333333333,4,-1.1566666666666667,1.1566666666666667
2025-2026,3,500,Osula,NEW,Forward,0.86,2,-1.1400000000000001,1.1400000000000001
2025-2026,3,654,Strand Larsen,WOL,Forward,1.13,0,1.13,1.13
2025-2026,3,666,Gyökeres,ARS,Forward,2.1166666666666667,1,1.1166666666666667,1.1166666666666667
2025-2026,3,178,Welbeck,BHA,Forward,0.8933333333333333,2,-1.1066666666666667,1.1066666666666667
2025-2026,3,390,Gravenberch,LIV,Midfielder,0.8966666666666666,2,-1.1033333333333335,1.1033333333333335
2025-2026,3,182,Trafford,MCI,Goalkeeper,3.0933333333333333,2,1.0933333333333333,1.0933333333333333
2025-2026,3,418,Doku,MCI,Midfielder,2.0866666666666664,1,1.0866666666666664,1.0866666666666664
2025-2026,3,586,Bergvall,TOT,Midfielder,2.0833333333333335,1,1.0833333333333335,1.0833333333333335
2025-2026,3,424,Bobb,MCI,Midfielder,3.08,2,1.08,1.08
2025-2026,3,506,Murillo,NFO,Defender,2.07,1,1.0699999999999998,1.0699999999999998
2025-2026,3,26,Zubimendi,ARS,Midfielder,2.0633333333333335,1,1.0633333333333335,1.0633333333333335
2025-2026,3,113,Van den Berg,BRE,Defender,1.9433333333333334,3,-1.0566666666666666,1.0566666666666666
2025-2026,3,163,Hinshelwood,BHA,Midfielder,0.9433333333333334,2,-1.0566666666666666,1.0566666666666666
2025-2026,3,205,Cullen,BUR,Midfielder,3.0566666666666666,2,1.0566666666666666,1.0566666666666666
2025-2026,3,169,Gomez,BHA,Midfielder,0.9433333333333334,2,-1.0566666666666666,1.0566666666666666
2025-2026,3,353,James,LEE,Midfielder,2.046666666666667,1,1.0466666666666669,1.0466666666666669
2025-2026,3,109,Henry,BRE,Defender,0.043333333333333335,-1,1.0433333333333334,1.0433333333333334
2025-2026,3,206,Edwards,BUR,Midfielder,1.04,0,1.04,1.04
2025-2026,3,322,Tete,FUL,Defender,1.9633333333333334,3,-1.0366666666666666,1.0366666666666666
2025-2026,3,591,Gray,TOT,Midfielder,1.0333333333333334,0,1.0333333333333334,1.0333333333333334
2025-2026,3,209,Laurent,BUR,Midfielder,1.0233333333333334,0,1.0233333333333334,1.0233333333333334
2025-2026,3,38,Konsa,AVL,Defender,2.0233333333333334,1,1.0233333333333334,1.0233333333333334
2025-2026,3,662,Mosquera,ARS,Defender,0.9866666666666667,2,-1.0133333333333332,1.0133333333333332
2025-2026,3,351,Gnonto,LEE,Midfielder,1.01,0,1.01,1.01
2025-2026,3,122,Milambo,BRE,Midfielder,1.0033333333333334,0,1.0033333333333334,1.0033333333333334
2025-2026,3,518,Jota,NFO,Midfielder,1.0,0,1.0,1.0
2025-2026,3,421,Rodrigo,MCI,Midfielder,1.0,2,-1.0,1.0
2025-2026,3,613,Souček,WHU,Midfielder,2.0033333333333334,3,-0.9966666666666666,0.9966666666666666
2025-2026,3,126,Jensen,BRE,Midfielder,0.9933333333333333,0,0.9933333333333333,0.9933333333333333
2025-2026,3,485,Gordon,NEW,Midfielder,0.9933333333333333,0,0.9933333333333333,0.9933333333333333
2025-2026,3,87,Christie,BOU,Midfielder,0.01,1,-0.99,0.99
2025-2026,3,81,Kluivert,BOU,Midfielder,0.01,1,-0.99,0.99
2025-2026,3,316,Robinson,FUL,Defender,0.01,1,-0.99,0.99
2025-2026,3,618,G.Rodriguez,WHU,Midfielder,0.99,0,0.99,0.99
2025-2026,3,96,Winterburn,BOU,Midfielder,0.99,0,0.99,0.99
2025-2026,3,487,Barnes,NEW,Midfielder,1.9833333333333334,1,0.9833333333333334,0.9833333333333334
2025-2026,3,321,J.Cuenca,FUL,Defender,0.9733333333333334,0,0.9733333333333334,0.9733333333333334
2025-2026,3,486,Elanga,NEW,Midfielder,1.9733333333333334,1,0.9733333333333334,0.9733333333333334
2025-2026,3,86,Brooks,BOU,Midfielder,3.026666666666667,4,-0.9733333333333332,0.9733333333333332
2025-2026,3,609,Todibo,WHU,Defender,0.9666666666666667,0,0.9666666666666667,0.9666666666666667
2025-2026,3,151,Van Hecke,BHA,Defender,1.9666666666666666,1,0.9666666666666666,0.9666666666666666
2025-2026,3,39,Maatsen,AVL,Defender,0.03666666666666667,1,-0.9633333333333334,0.9633333333333334
2025-2026,3,50,Buendía,AVL,Midfielder,0.04,1,-0.96,0.96
2025-2026,3,337,Raúl,FUL,Forward,1.9566666666666668,1,0.9566666666666668,0.9566666666666668
2025-2026,3,58,Kamara,AVL,Midfielder,0.9566666666666667,0,0.9566666666666667,0.9566666666666667
2025-2026,3,362,Piroe,LEE,Forward,0.9533333333333334,0,0.9533333333333334,0.9533333333333334
2025-2026,3,614,Ward-Prowse,WHU,Midfielder,2.046666666666667,3,-0.9533333333333331,0.9533333333333331
2025-2026,3,473,Hall,NEW,Defender,0.05333333333333334,1,-0.9466666666666667,0.9466666666666667
2025-2026,3,677,Guessand,AVL,Midfielder,0.056666666666666664,1,-0.9433333333333334,0.9433333333333334
2025-2026,3,52,J.Ramsey,NEW,Midfielder,0.056666666666666664,1,-0.9433333333333334,0.9433333333333334
2025-2026,3,478,Trippier,NEW,Defender,5.06,6,-0.9400000000000004,0.9400000000000004
2025-2026,3,426,McAtee,NFO,Midfielder,0.06,1,-0.94,0.94
2025-2026,3,490,Joelinton,NEW,Midfielder,0.9333333333333333,0,0.9333333333333333,0.9333333333333333
2025-2026,3,252,Marc Guiu,CHE,Forward,0.06666666666666667,1,-0.9333333333333333,0.9333333333333333
2025-2026,3,199,Worrall,BUR,Defender,0.06666666666666667,1,-0.9333333333333333,0.9333333333333333
2025-2026,3,328,Sessegnon,FUL,Midfielder,1.0733333333333333,2,-0.9266666666666667,0.9266666666666667
2025-2026,3,356,Gruev,LEE,Midfielder,2.0766666666666667,3,-0.9233333333333333,0.9233333333333333
2025-2026,3,210,Tchaouna,BUR,Midfielder,2.0866666666666664,3,-0.9133333333333336,0.9133333333333336
2025-2026,3,436,De Ligt,MUN,Defender,1.9133333333333333,1,0.9133333333333333,0.9133333333333333
2025-2026,3,553,Talbi,SUN,Midfielder,3.9066666666666667,3,0.9066666666666667,0.9066666666666667
2025-2026,3,354,Ampadu,LEE,Midfielder,0.9,0,0.9,0.9
2025-2026,3,167,Baleba,BHA,Midfielder,1.8966666666666667,1,0.8966666666666667,0.8966666666666667
2025-2026,3,544,Diarra,SUN,Midfielder,3.1066666666666665,4,-0.8933333333333335,0.8933333333333335
2025-2026,3,632,Doherty,WOL,Defender,-0.88,0,-0.88,0.88
2025-2026,3,235,Palmer,CHE,Midfielder,0.88,0,0.88,0.88
2025-2026,3,120,Schade,BRE,Midfielder,0.87,0,0.87,0.87
2025-2026,3,41,Pau,AVL,Defender,0.13333333333333333,1,-0.8666666666666667,0.8666666666666667
2025-2026,3,166,Ayari,BHA,Midfielder,1.8666666666666667,1,0.8666666666666667,0.8666666666666667
2025-2026,3,407,Matheus N.,MCI,Defender,1.1366666666666667,2,-0.8633333333333333,0.8633333333333333
2025-2026,3,551,Rigg,SUN,Midfielder,0.85,0,0.85,0.85
2025-2026,3,686,Ngumoha,LIV,Midfielder,0.84,0,0.84,0.84
2025-2026,3,489,J.Murphy,NEW,Midfielder,2.1633333333333336,3,-0.8366666666666664,0.8366666666666664
2025-2026,3,273,Wharton,CRY,Midfielder,1.8266666666666667,1,0.8266666666666667,0.8266666666666667
2025-2026,3,610,Wan-Bissaka,WHU,Defender,0.8233333333333334,0,0.8233333333333334,0.8233333333333334
2025-2026,3,30,Havertz,ARS,Forward,0.8133333333333334,0,0.8133333333333334,0.8133333333333334
2025-2026,3,110,Kayode,BRE,Defender,1.81,1,0.81,0.81
2025-2026,3,90,Scott,BOU,Midfielder,2.2,3,-0.7999999999999998,0.7999999999999998
2025-2026,3,636,S.Bueno,WOL,Defender,2.2066666666666666,3,-0.7933333333333334,0.7933333333333334
2025-2026,3,673,J.Palhinha,TOT,Midfielder,1.7933333333333332,1,0.7933333333333332,0.7933333333333332
2025-2026,3,455,Mount,MUN,Midfielder,1.7633333333333334,1,0.7633333333333334,0.7633333333333334
2025-2026,3,491,Tonali,NEW,Midfielder,2.236666666666667,3,-0.7633333333333332,0.7633333333333332
2025-2026,3,85,Adams,BOU,Midfielder,3.2466666666666666,4,-0.7533333333333334,0.7533333333333334
2025-2026,3,121,Damsgaard,BRE,Midfielder,1.2533333333333334,2,-0.7466666666666666,0.7466666666666666
2025-2026,3,236,Neto,CHE,Midfielder,2.28,3,-0.7200000000000002,0.7200000000000002
2025-2026,3,22,Merino,ARS,Midfielder,2.283333333333333,3,-0.7166666666666668,0.7166666666666668
2025-2026,3,382,Wirtz,LIV,Midfielder,2.283333333333333,3,-0.7166666666666668,0.7166666666666668
2025-2026,3,370,Frimpong,LIV,Defender,0.6866666666666666,0,0.6866666666666666,0.6866666666666666
2025-2026,3,5,Gabriel,ARS,Defender,2.6766666666666667,2,0.6766666666666667,0.6766666666666667
2025-2026,3,101,Kelleher,BRE,Goalkeeper,1.6633333333333333,1,0.6633333333333333,0.6633333333333333
2025-2026,3,19,Martinelli,ARS,Midfielder,2.34,3,-0.6600000000000001,0.6600000000000001
2025-2026,3,348,Rodon,LEE,Defender,7.656666666666666,7,0.6566666666666663,0.6566666666666663
2025-2026,3,332,Lukić,FUL,Midfielder,1.65,1,0.6499999999999999,0.6499999999999999
2025-2026,3,303,Garner,EVE,Midfielder,3.38,4,-0.6200000000000001,0.6200000000000001
2025-2026,3,416,Bernardo,MCI,Midfielder,2.6166666666666667,2,0.6166666666666667,0.6166666666666667
2025-2026,3,241,Caicedo,CHE,Midfielder,3.39,4,-0.6099999999999999,0.6099999999999999
2025-2026,3,342,Bogle,LEE,Defender,5.3966666666666665,6,-0.6033333333333335,0.6033333333333335
2025-2026,3,257,Lacroix,CRY,Defender,10.423333333333334,11,-0.5766666666666662,0.5766666666666662
2025-2026,3,21,Rice,ARS,Midfielder,4.543333333333333,4,0.543333333333333,0.543333333333333
2025-2026,3,191,Estève,BUR,Defender,1.5366666666666666,1,0.5366666666666666,0.5366666666666666
2025-2026,3,343,Struijk,LEE,Defender,6.533333333333333,6,0.5333333333333332,0.5333333333333332
2025-2026,3,207,Hannibal,BUR,Midfielder,1.4933333333333334,2,-0.5066666666666666,0.5066666666666666
2025-2026,3,444,Yoro,MUN,Defender,1.4766666666666666,1,0.47666666666666657,0.47666666666666657
2025-2026,3,192,Hartman,BUR,Defender,1.4766666666666666,1,0.47666666666666657,0.47666666666666657
2025-2026,3,48,Tielemans,AVL,Midfielder,2.4633333333333334,2,0.4633333333333334,0.4633333333333334
2025-2026,3,47,Rogers,AVL,Midfielder,2.46,2,0.45999999999999996,0.45999999999999996
2025-2026,3,54,McGinn,AVL,Midfielder,2.42,2,0.41999999999999993,0.41999999999999993
2025-2026,3,129,Yarmoliuk,BRE,Midfielder,1.5866666666666667,2,-0.41333333333333333,0.41333333333333333
2025-2026,3,136,Thiago,BRE,Forward,5.59,6,-0.41000000000000014,0.41000000000000014
2025-2026,3,73,Smith,BOU,Defender,1.4033333333333333,1,0.4033333333333333,0.4033333333333333
2025-2026,3,160,Minteh,BHA,Midfielder,3.6033333333333335,4,-0.3966666666666665,0.3966666666666665
2025-2026,3,631,Agbadou,WOL,Defender,0.6166666666666667,1,-0.3833333333333333,0.3833333333333333
2025-2026,3,253,Henderson,CRY,Goalkeeper,7.38,7,0.3799999999999999,0.3799999999999999
2025-2026,3,261,Richards,CRY,Defender,8.376666666666667,8,0.3766666666666669,0.3766666666666669
2025-2026,3,128,Onyeka,BRE,Midfielder,3.63,4,-0.3700000000000001,0.3700000000000001
2025-2026,3,683,Alderete,SUN,Defender,3.6433333333333335,4,-0.35666666666666647,0.35666666666666647
2025-2026,3,628,José Sá,WOL,Goalkeeper,0.6566666666666666,1,-0.3433333333333334,0.3433333333333334
2025-2026,3,18,Madueke,ARS,Midfielder,1.6566666666666667,2,-0.34333333333333327,0.34333333333333327
2025-2026,3,314,Leno,FUL,Goalkeeper,1.6633333333333333,2,-0.33666666666666667,0.33666666666666667
2025-2026,3,84,Tavernier,BOU,Midfielder,2.6733333333333333,3,-0.32666666666666666,0.32666666666666666
2025-2026,3,386,Mac Allister,LIV,Midfielder,3.32,3,0.31999999999999984,0.31999999999999984
2025-2026,3,83,O.Dango,BRE,Midfielder,2.3033333333333332,2,0.30333333333333323,0.30333333333333323
2025-2026,3,414,Foden,MCI,Midfielder,-0.28,0,-0.28,0.28
2025-2026,3,376,Gomez,LIV,Defender,0.7233333333333334,1,-0.2766666666666666,0.2766666666666666
2025-2026,3,123,Carvalho,BRE,Midfielder,1.27,1,0.27,0.27
2025-2026,3,646,Gomes,WOL,Midfielder,2.2533333333333334,2,0.2533333333333334,0.2533333333333334
2025-2026,3,325,Smith Rowe,FUL,Midfielder,0.7566666666666667,1,-0.2433333333333333,0.2433333333333333
2025-2026,3,585,Bentancur,TOT,Midfielder,1.7666666666666666,2,-0.2333333333333334,0.2333333333333334
2025-2026,3,665,Perri,LEE,Goalkeeper,5.773333333333333,6,-0.22666666666666657,0.22666666666666657
2025-2026,3,302,Gana,EVE,Midfielder,1.7966666666666666,2,-0.20333333333333337,0.20333333333333337
2025-2026,3,663,J.Arias,WOL,Midfielder,2.203333333333333,2,0.20333333333333314,0.20333333333333314
2025-2026,3,335,King,FUL,Midfielder,1.8066666666666666,2,-0.19333333333333336,0.19333333333333336
2025-2026,3,625,Füllkrug,WHU,Forward,2.1766666666666667,2,0.17666666666666675,0.17666666666666675
2025-2026,3,516,Hudson-Odoi,NFO,Midfielder,1.8266666666666667,2,-0.17333333333333334,0.17333333333333334
2025-2026,3,324,Iwobi,FUL,Midfielder,0.85,1,-0.15000000000000002,0.15000000000000002
2025-2026,3,607,N.Aguerd,WHU,Defender,0.15,0,0.15,0.15
2025-2026,3,502,Sels,NFO,Goalkeeper,1.85,2,-0.1499999999999999,0.1499999999999999
2025-2026,3,441,Dorgu,MUN,Defender,0.14333333333333334,0,0.14333333333333334,0.14333333333333334
2025-2026,3,330,Berge,FUL,Midfielder,1.87,2,-0.1299999999999999,0.1299999999999999
2025-2026,3,352,Harrison,LEE,Midfielder,0.8733333333333333,1,-0.1266666666666667,0.1266666666666667
