season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,10,183,Weiss,BUR,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,316,Robinson,FUL,Defender,0.0,0,0.0,0.0
2025-2026,10,315,Benda,FUL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,313,Sherif,EVE,Forward,0.0,0,0.0,0.0
2025-2026,10,312,Y.Chermiti,EVE,Forward,0.0,0,0.0,0.0
2025-2026,10,309,Metcalfe,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,308,Heath,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,307,Ebere,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,404,Akanji,MCI,Defender,0.0,0,0.0,0.0
2025-2026,10,729,Cuiabano,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,726,Kolo Muani,TOT,Forward,2.0,2,0.0,0.0
2025-2026,10,723,Canvot,CRY,Defender,1.0,1,0.0,0.0
2025-2026,10,15,Nichols,ARS,Defender,0.0,0,0.0,0.0
2025-2026,10,14,Kacurri,ARS,Defender,0.0,0,0.0,0.0
2025-2026,10,13,Clarke,ARS,Defender,0.0,0,0.0,0.0
2025-2026,10,12,Zinchenko,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,11,White,ARS,Defender,0.0,0,0.0,0.0
2025-2026,10,327,Andreas,FUL,Midfielder,0.0,0,0.0,0.0
2025-2026,10,366,A.Becker,LIV,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,364,Mateo Joseph,LEE,Forward,0.0,0,0.0,0.0
2025-2026,10,323,Amissah,FUL,Defender,0.0,0,0.0,0.0
2025-2026,10,363,Bamford,LEE,Forward,0.0,0,0.0,0.0
2025-2026,10,690,Cardines,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,18,Madueke,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,10,23,Fábio Vieira,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,10,27,Nelson,BRE,Midfielder,1.0,1,0.0,0.0
2025-2026,10,28,Kabia,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,10,29,Sambi,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,10,30,Havertz,ARS,Forward,0.0,0,0.0,0.0
2025-2026,10,31,G.Jesus,ARS,Forward,0.0,0,0.0,0.0
2025-2026,10,705,Campbell,EVE,Defender,0.0,0,0.0,0.0
2025-2026,10,710,Patterson,AVL,Defender,0.0,0,0.0,0.0
2025-2026,10,746,Morrison,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,10,176,Mazilu,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,175,Knight,BHA,Midfielder,1.0,1,0.0,0.0
2025-2026,10,174,Yalcouye,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,171,Sarmiento,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,168,Buonanotte,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,165,Sima,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,164,O'Riley,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,361,Gyabi,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,360,Gelhardt,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,359,Crew,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,357,Ramazani,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,711,Harriman-Annous,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,10,355,Greenwood,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,161,Enciso,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,349,Schmidt,LEE,Defender,0.0,0,0.0,0.0
2025-2026,10,346,Byram,LEE,Defender,0.0,0,0.0,0.0
2025-2026,10,345,Bornauw,LEE,Defender,0.0,0,0.0,0.0
2025-2026,10,340,Cairns,LEE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,339,Meslier,LEE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,336,Reed,FUL,Midfielder,0.0,0,0.0,0.0
2025-2026,10,334,Harris,FUL,Midfielder,0.0,0,0.0,0.0
2025-2026,10,333,Godo,FUL,Midfielder,0.0,0,0.0,0.0
2025-2026,10,351,Gnonto,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,213,Banel,BUR,Midfielder,0.0,0,0.0,0.0
2025-2026,10,356,Gruev,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,280,Ozoh,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,495,Hayden,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,10,487,Barnes,NEW,Midfielder,1.0,1,0.0,0.0
2025-2026,10,484,Targett,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,483,Pivas,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,482,Ashby,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,481,A.Murphy,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,480,Lascelles,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,479,Krafth,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,477,Livramento,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,473,Hall,NEW,Defender,0.0,0,0.0,0.0
2025-2026,10,432,Onana,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,511,Morato,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,510,Jair Cunha,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,509,David Carmo,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,507,Aina,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,504,Turner,NFO,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,503,C.Miguel,NFO,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,188,Delcroix,BUR,Defender,0.0,0,0.0,0.0
2025-2026,10,186,Roberts,BUR,Defender,0.0,0,0.0,0.0
2025-2026,10,185,Hladký,BUR,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,445,Amass,MUN,Defender,0.0,0,0.0,0.0
2025-2026,10,472,Odysseas,NEW,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,512,O.Richards,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,513,Abbott,NFO,Defender,0.0,0,0.0,0.0
2025-2026,10,2,Arrizabalaga,ARS,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,111,Pinnock,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,109,Henry,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,105,Valdimarsson,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,104,Eyestone,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,103,Cox,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,102,Balcombe,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,99,Adu-Adjei,BOU,Forward,0.0,0,0.0,0.0
2025-2026,10,539,O'Nien,SUN,Defender,0.0,0,0.0,0.0
2025-2026,10,538,Johnson,SUN,Defender,0.0,0,0.0,0.0
2025-2026,10,281,Rodney,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,501,Neave,NEW,Forward,0.0,0,0.0,0.0
2025-2026,10,498,White,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,10,496,Kuol,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,10,255,Matthews,CRY,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,182,Trafford,MCI,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,179,Ferguson,BHA,Forward,0.0,0,0.0,0.0
2025-2026,10,177,Moran,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,10,288,Travers,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,286,Marsh,CRY,Forward,0.0,0,0.0,0.0
2025-2026,10,285,Édouard,CRY,Forward,0.0,0,0.0,0.0
2025-2026,10,284,Nketiah,CRY,Forward,0.0,0,0.0,0.0
2025-2026,10,282,Umeh,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,537,Huggins,SUN,Defender,0.0,0,0.0,0.0
2025-2026,10,437,Martinez,MUN,Defender,0.0,0,0.0,0.0
2025-2026,10,435,Mee,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,434,Heaton,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,433,Harrison,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,143,Boscagli,BHA,Defender,0.0,0,0.0,0.0
2025-2026,10,142,Scherpen,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,141,Rushworth,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,140,McGill,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,138,Steele,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,137,Morgan,BRE,Forward,0.0,0,0.0,0.0
2025-2026,10,135,Wissa,NEW,Forward,0.0,0,0.0,0.0
2025-2026,10,471,Gillespie,NEW,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,133,Peart-Harris,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,115,Fredrick,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,114,Arthur,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,464,Moorhouse,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,306,Bates,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,305,Armstrong,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,398,Danns,LIV,Forward,0.0,0,0.0,0.0
2025-2026,10,397,Darwin,LIV,Forward,0.0,0,0.0,0.0
2025-2026,10,132,Maghoma,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,131,Konak,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,130,Donovan,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,134,Trevitt,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,468,Wheatley,MUN,Forward,0.0,0,0.0,0.0
2025-2026,10,467,Obi,MUN,Forward,0.0,0,0.0,0.0
2025-2026,10,465,Højlund,MUN,Forward,0.0,0,0.0,0.0
2025-2026,10,128,Onyeka,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,127,Nunes,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,122,Milambo,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,10,118,Meghoma,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,117,Ji-soo,BRE,Defender,0.0,0,0.0,0.0
2025-2026,10,492,Antoñito C.,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,10,463,Kone,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,462,J.Fletcher,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,189,Dodgson,BUR,Defender,0.0,0,0.0,0.0
2025-2026,10,460,Collyer,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,454,Antony,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,451,Rashford,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,10,448,Malacia,MUN,Defender,0.0,0,0.0,0.0
2025-2026,10,446,Fredricson,MUN,Defender,0.0,0,0.0,0.0
2025-2026,10,279,M.França,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,278,J.Rak-Sakyi,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,10,298,Welch,EVE,Defender,0.0,0,0.0,0.0
2025-2026,10,297,Dixon,EVE,Defender,0.0,0,0.0,0.0
2025-2026,10,296,Patterson,EVE,Defender,0.0,0,0.0,0.0
2025-2026,10,290,Branthwaite,EVE,Defender,0.0,0,0.0,0.0
2025-2026,10,289,Tyrer,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,10,461,Fitzgerald,MUN,Midfielder,0.0,0,0.0,0.0
