season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,7,731,Kevin,FUL,Midfielder,0.8833333333333333,1,-0.1166666666666667,0.1166666666666667
2025-2026,7,409,Stones,MCI,Defender,0.11333333333333333,0,0.11333333333333333,0.11333333333333333
2025-2026,7,85,Adams,BOU,Midfielder,1.8866666666666667,2,-0.11333333333333329,0.11333333333333329
2025-2026,7,720,Tolu,WOL,Forward,1.11,1,0.1100000000000001,0.1100000000000001
2025-2026,7,694,Mukiele,SUN,Defender,3.1066666666666665,3,0.10666666666666647,0.10666666666666647
2025-2026,7,612,L.Paquetá,WHU,Midfielder,1.1033333333333333,1,0.10333333333333328,0.10333333333333328
2025-2026,7,125,Janelt,BRE,Midfielder,1.1,1,0.10000000000000009,0.10000000000000009
2025-2026,7,260,Guéhi,CRY,Defender,3.1,3,0.10000000000000009,0.10000000000000009
2025-2026,7,252,Marc Guiu,CHE,Forward,0.9133333333333333,1,-0.08666666666666667,0.08666666666666667
2025-2026,7,717,Xavi,TOT,Midfielder,1.9133333333333333,2,-0.08666666666666667,0.08666666666666667
2025-2026,7,721,Milosavljević,BOU,Defender,0.9166666666666666,1,-0.08333333333333337,0.08333333333333337
2025-2026,7,244,Lavia,CHE,Midfielder,0.9166666666666666,1,-0.08333333333333337,0.08333333333333337
2025-2026,7,489,J.Murphy,NEW,Midfielder,0.9166666666666666,1,-0.08333333333333337,0.08333333333333337
2025-2026,7,549,Neil,SUN,Midfielder,0.08333333333333333,0,0.08333333333333333,0.08333333333333333
2025-2026,7,59,Onana,AVL,Midfielder,1.0833333333333333,1,0.08333333333333326,0.08333333333333326
2025-2026,7,371,Kerkez,LIV,Defender,0.92,1,-0.07999999999999996,0.07999999999999996
2025-2026,7,626,Marshall,WHU,Forward,0.9233333333333333,1,-0.07666666666666666,0.07666666666666666
2025-2026,7,610,Wan-Bissaka,WHU,Defender,0.9233333333333333,1,-0.07666666666666666,0.07666666666666666
2025-2026,7,121,Damsgaard,BRE,Midfielder,2.0766666666666667,2,0.07666666666666666,0.07666666666666666
2025-2026,7,215,Flemming,BUR,Forward,1.07,1,0.07000000000000006,0.07000000000000006
2025-2026,7,719,Lindelöf,AVL,Defender,0.93,1,-0.06999999999999995,0.06999999999999995
2025-2026,7,38,Konsa,AVL,Defender,1.9333333333333333,2,-0.06666666666666665,0.06666666666666665
2025-2026,7,272,Lerma,CRY,Midfielder,0.9366666666666666,1,-0.06333333333333335,0.06333333333333335
2025-2026,7,544,Diarra,SUN,Midfielder,0.06333333333333334,0,0.06333333333333334,0.06333333333333334
2025-2026,7,669,Ndoye,NFO,Midfielder,1.9366666666666668,2,-0.06333333333333324,0.06333333333333324
2025-2026,7,163,Hinshelwood,BHA,Midfielder,0.056666666666666664,0,0.056666666666666664,0.056666666666666664
2025-2026,7,644,Bellegarde,WOL,Midfielder,0.9466666666666667,1,-0.053333333333333344,0.053333333333333344
2025-2026,7,239,Gittens,CHE,Midfielder,0.9466666666666667,1,-0.053333333333333344,0.053333333333333344
2025-2026,7,55,Barkley,AVL,Midfielder,1.05,1,0.050000000000000044,0.050000000000000044
2025-2026,7,516,Hudson-Odoi,NFO,Midfielder,0.95,1,-0.050000000000000044,0.050000000000000044
2025-2026,7,311,Beto,EVE,Forward,0.95,1,-0.050000000000000044,0.050000000000000044
2025-2026,7,506,Murillo,NFO,Defender,0.05,0,0.05,0.05
2025-2026,7,671,Wilson,WHU,Forward,0.05,0,0.05,0.05
2025-2026,7,129,Yarmoliuk,BRE,Midfielder,2.05,2,0.04999999999999982,0.04999999999999982
2025-2026,7,314,Leno,FUL,Goalkeeper,2.046666666666667,2,0.046666666666666856,0.046666666666666856
2025-2026,7,678,Masuaku,SUN,Defender,0.04666666666666667,0,0.04666666666666667,0.04666666666666667
2025-2026,7,356,Gruev,LEE,Midfielder,0.04666666666666667,0,0.04666666666666667,0.04666666666666667
2025-2026,7,526,Igor Jesus,NFO,Forward,0.9533333333333334,1,-0.046666666666666634,0.046666666666666634
2025-2026,7,253,Henderson,CRY,Goalkeeper,2.0433333333333334,2,0.043333333333333446,0.043333333333333446
2025-2026,7,686,Ngumoha,LIV,Midfielder,0.043333333333333335,0,0.043333333333333335,0.043333333333333335
2025-2026,7,635,R.Gomes,WOL,Defender,0.043333333333333335,0,0.043333333333333335,0.043333333333333335
2025-2026,7,230,Fofana,CHE,Defender,0.043333333333333335,0,0.043333333333333335,0.043333333333333335
2025-2026,7,202,Bruun Larsen,BUR,Midfielder,1.04,1,0.040000000000000036,0.040000000000000036
2025-2026,7,388,C.Jones,LIV,Midfielder,1.04,1,0.040000000000000036,0.040000000000000036
2025-2026,7,480,Lascelles,NEW,Defender,0.03666666666666667,0,0.03666666666666667,0.03666666666666667
2025-2026,7,283,Mateta,CRY,Forward,2.0366666666666666,2,0.036666666666666625,0.036666666666666625
2025-2026,7,724,Geertruida,SUN,Defender,0.9633333333333334,1,-0.036666666666666625,0.036666666666666625
2025-2026,7,80,Soler,BOU,Defender,0.03333333333333333,0,0.03333333333333333,0.03333333333333333
2025-2026,7,389,Elliott,AVL,Midfielder,0.03333333333333333,0,0.03333333333333333,0.03333333333333333
2025-2026,7,666,Gyökeres,ARS,Forward,1.97,2,-0.030000000000000027,0.030000000000000027
2025-2026,7,110,Kayode,BRE,Defender,1.97,2,-0.030000000000000027,0.030000000000000027
2025-2026,7,466,Zirkzee,MUN,Forward,0.03,0,0.03,0.03
2025-2026,7,144,Coppola,BHA,Defender,0.03,0,0.03,0.03
2025-2026,7,679,Hermansen,WHU,Goalkeeper,0.02666666666666667,0,0.02666666666666667,0.02666666666666667
2025-2026,7,316,Robinson,FUL,Defender,0.02666666666666667,0,0.02666666666666667,0.02666666666666667
2025-2026,7,735,Traoré,SUN,Midfielder,0.02666666666666667,0,0.02666666666666667,0.02666666666666667
2025-2026,7,88,Cook,BOU,Midfielder,0.02666666666666667,0,0.02666666666666667,0.02666666666666667
2025-2026,7,10,Lewis-Skelly,ARS,Defender,1.0266666666666666,1,0.026666666666666616,0.026666666666666616
2025-2026,7,734,Bakwa,NFO,Midfielder,1.0266666666666666,1,0.026666666666666616,0.026666666666666616
2025-2026,7,249,João Pedro,CHE,Forward,1.9733333333333334,2,-0.026666666666666616,0.026666666666666616
2025-2026,7,299,Ndiaye,EVE,Midfielder,6.973333333333334,7,-0.026666666666666394,0.026666666666666394
2025-2026,7,706,Justin,LEE,Defender,1.0233333333333334,1,0.023333333333333428,0.023333333333333428
2025-2026,7,732,Uche,CRY,Forward,1.0233333333333334,1,0.023333333333333428,0.023333333333333428
2025-2026,7,525,Wood,NFO,Forward,1.9766666666666666,2,-0.023333333333333428,0.023333333333333428
2025-2026,7,347,Gudmundsson,LEE,Defender,1.0233333333333334,1,0.023333333333333428,0.023333333333333428
2025-2026,7,426,McAtee,NFO,Midfielder,0.02,0,0.02,0.02
2025-2026,7,246,Andrey Santos,CHE,Midfielder,-0.02,0,-0.02,0.02
2025-2026,7,221,Jörgensen,CHE,Goalkeeper,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,7,697,Adli,BOU,Midfielder,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,7,696,Kalimuendo,NFO,Forward,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,7,521,Sangaré,NFO,Midfielder,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,7,97,Evanilson,BOU,Forward,2.0166666666666666,2,0.016666666666666607,0.016666666666666607
2025-2026,7,522,Yates,NFO,Midfielder,1.0133333333333334,1,0.01333333333333342,0.01333333333333342
2025-2026,7,39,Maatsen,AVL,Defender,1.0133333333333334,1,0.01333333333333342,0.01333333333333342
2025-2026,7,324,Iwobi,FUL,Midfielder,1.9866666666666666,2,-0.01333333333333342,0.01333333333333342
2025-2026,7,167,Baleba,BHA,Midfielder,0.013333333333333334,0,0.013333333333333334,0.013333333333333334
2025-2026,7,628,José Sá,WOL,Goalkeeper,0.013333333333333334,0,0.013333333333333334,0.013333333333333334
2025-2026,7,623,Potts,WHU,Midfielder,0.99,1,-0.010000000000000009,0.010000000000000009
2025-2026,7,207,Hannibal,BUR,Midfielder,0.01,0,0.01,0.01
2025-2026,7,321,J.Cuenca,FUL,Defender,0.01,0,0.01,0.01
2025-2026,7,107,Lewis-Potter,BRE,Defender,-0.01,0,-0.01,0.01
2025-2026,7,109,Henry,BRE,Defender,-0.01,0,-0.01,0.01
2025-2026,7,668,Xhaka,SUN,Midfielder,2.99,3,-0.009999999999999787,0.009999999999999787
2025-2026,7,730,Brobbey,SUN,Forward,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,7,352,Harrison,LEE,Midfielder,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,7,365,Nmecha,LEE,Forward,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,7,170,Milner,BHA,Midfielder,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,7,310,Barry,EVE,Forward,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,7,591,Gray,TOT,Midfielder,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,7,621,Irving,WHU,Midfielder,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,7,580,Johnson,TOT,Midfielder,1.0066666666666666,1,0.006666666666666599,0.006666666666666599
2025-2026,7,561,Mayenda,SUN,Forward,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,7,128,Onyeka,BRE,Midfielder,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,7,325,Smith Rowe,FUL,Midfielder,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,7,693,Hutchinson,NFO,Midfielder,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,7,372,Robertson,LIV,Defender,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,7,351,Gnonto,LEE,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,7,456,Sancho,AVL,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,7,48,Tielemans,AVL,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,7,149,Igor,WHU,Defender,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,7,387,Szoboszlai,LIV,Midfielder,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,7,570,Danso,TOT,Defender,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,7,301,Alcaraz,EVE,Midfielder,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,7,602,Hegyi,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,604,Emerson,WHU,Defender,0.0,0,0.0,0.0
2025-2026,7,601,Foderingham,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,147,Estupiñan,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,607,N.Aguerd,WHU,Defender,0.0,0,0.0,0.0
2025-2026,7,608,Scarles,WHU,Defender,0.0,0,0.0,0.0
2025-2026,7,609,Todibo,WHU,Defender,0.0,0,0.0,0.0
2025-2026,7,611,Casey,WHU,Defender,0.0,0,0.0,0.0
2025-2026,7,616,Álvarez,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,592,Moore,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,618,G.Rodriguez,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,619,L.Guilherme,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,578,Vuskovic,TOT,Defender,0.0,0,0.0,0.0
2025-2026,7,579,Son,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,581,Maddison,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,583,Kulusevski,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,587,Bissouma,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,589,Solomon,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,590,Bryan,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,617,Cornet,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,105,Valdimarsson,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,620,Earthy,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,622,Orford,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,130,Donovan,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,131,Konak,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,132,Maghoma,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,133,Peart-Harris,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,134,Trevitt,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,135,Wissa,NEW,Forward,0.0,0,0.0,0.0
2025-2026,7,137,Morgan,BRE,Forward,0.0,0,0.0,0.0
2025-2026,7,596,Solanke,TOT,Forward,0.0,0,0.0,0.0
2025-2026,7,140,McGill,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,141,Rushworth,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,142,Scherpen,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,143,Boscagli,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,114,Arthur,BRE,Defender,0.0,0,0.0,0.0
2025-2026,7,115,Fredrick,BRE,Defender,0.0,0,0.0,0.0
2025-2026,7,594,Min-hyeok,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,595,Olusesi,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,7,150,Lamptey,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,598,Lankshear,TOT,Forward,0.0,0,0.0,0.0
2025-2026,7,599,Scarlett,TOT,Forward,0.0,0,0.0,0.0
2025-2026,7,138,Steele,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,177,Moran,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,179,Ferguson,BHA,Forward,0.0,0,0.0,0.0
2025-2026,7,181,Kostoulas,BHA,Forward,0.0,0,0.0,0.0
2025-2026,7,182,Trafford,MCI,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,183,Weiss,BUR,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,184,Green,BUR,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,185,Hladký,BUR,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,186,Roberts,BUR,Defender,0.0,0,0.0,0.0
2025-2026,7,188,Delcroix,BUR,Defender,0.0,0,0.0,0.0
2025-2026,7,189,Dodgson,BUR,Defender,0.0,0,0.0,0.0
2025-2026,7,154,Cashin,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,563,Luís Hemir,SUN,Forward,0.0,0,0.0,0.0
2025-2026,7,564,Rusyn,SUN,Forward,0.0,0,0.0,0.0
2025-2026,7,534,Anderson,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,535,Cirkin,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,536,Hjelde,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,537,Huggins,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,538,Johnson,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,539,O'Nien,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,540,Pembele,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,542,Seelt,SUN,Defender,0.0,0,0.0,0.0
2025-2026,7,545,Roberts,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,562,Abdullahi,SUN,Forward,0.0,0,0.0,0.0
2025-2026,7,153,Webster,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,104,Eyestone,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,155,Slater,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,156,Tasker,BHA,Defender,0.0,0,0.0,0.0
2025-2026,7,159,March,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,566,Austin,TOT,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,567,Kinsky,TOT,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,571,Davies,TOT,Defender,0.0,0,0.0,0.0
2025-2026,7,572,Dragusin,TOT,Defender,0.0,0,0.0,0.0
2025-2026,7,576,Phillips,TOT,Defender,0.0,0,0.0,0.0
2025-2026,7,559,Triantis,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,164,O'Riley,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,165,Sima,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,168,Buonanotte,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,171,Sarmiento,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,172,Watson,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,174,Yalcouye,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,175,Knight,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,176,Mazilu,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,577,Takai,TOT,Defender,0.0,0,0.0,0.0
2025-2026,7,557,H.Jones,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,558,Matete,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,161,Enciso,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,7,357,Ramazani,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,359,Crew,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,360,Gelhardt,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,361,Gyabi,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,362,Piroe,LEE,Forward,1.0,1,0.0,0.0
2025-2026,7,363,Bamford,LEE,Forward,0.0,0,0.0,0.0
2025-2026,7,3,Hein,ARS,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,78,J.Araujo,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,79,Mepham,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,674,Ramsdale,NEW,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,102,Balcombe,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,687,Rees-Dottin,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,688,Wright,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,49,Bailey,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,51,Iling Jr,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,52,J.Ramsey,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,7,56,Barrenechea,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,57,Dobbin,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,60,Broggio,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,61,Dendoncker,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,62,Jimoh-Aloba,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,63,Young,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,675,Gunn,NFO,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,692,Leoni,LIV,Defender,0.0,0,0.0,0.0
2025-2026,7,700,Dowman,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,7,701,Rowe,AVL,Defender,0.0,0,0.0,0.0
2025-2026,7,702,Burrowes,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,703,Proctor,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,704,Onyango,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,33,M.Bizot,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,34,Gauci,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,35,Marschall,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,42,A.García,AVL,Defender,0.0,0,0.0,0.0
2025-2026,7,355,Greenwood,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,45,Sousa,AVL,Defender,0.0,0,0.0,0.0
2025-2026,7,46,Yasin,AVL,Defender,0.0,0,0.0,0.0
2025-2026,7,9,Kiwior,ARS,Defender,0.0,0,0.0,0.0
2025-2026,7,11,White,ARS,Defender,0.0,0,0.0,0.0
2025-2026,7,15,Nichols,ARS,Defender,0.0,0,0.0,0.0
2025-2026,7,723,Canvot,CRY,Defender,0.0,0,0.0,0.0
2025-2026,7,725,Hincapie,ARS,Defender,0.0,0,0.0,0.0
2025-2026,7,726,Kolo Muani,TOT,Forward,0.0,0,0.0,0.0
2025-2026,7,728,Röhl,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,729,Cuiabano,NFO,Defender,0.0,0,0.0,0.0
2025-2026,7,353,James,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,43,Alex Moreno,AVL,Defender,0.0,0,0.0,0.0
2025-2026,7,655,Fábio Silva,WOL,Forward,0.0,0,0.0,0.0
2025-2026,7,656,Kalajdžić,WOL,Forward,0.0,0,0.0,0.0
2025-2026,7,89,Philip,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,91,Sinisterra,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,92,Faivre,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,93,H.Traorè,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,94,Sadi,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,95,Silcott-Duberry,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,117,Ji-soo,BRE,Defender,0.0,0,0.0,0.0
2025-2026,7,118,Meghoma,BRE,Defender,0.0,0,0.0,0.0
2025-2026,7,689,Seung soo,NEW,Midfielder,0.0,0,0.0,0.0
2025-2026,7,127,Nunes,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,629,Bentley,WOL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,630,King,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,632,Doherty,WOL,Defender,0.0,0,0.0,0.0
2025-2026,7,638,Hoever,WOL,Defender,0.0,0,0.0,0.0
2025-2026,7,639,Meupiyou,WOL,Defender,0.0,0,0.0,0.0
2025-2026,7,640,Pedro Lima,WOL,Defender,0.0,0,0.0,0.0
2025-2026,7,98,Enes Ünal,BOU,Forward,0.0,0,0.0,0.0
2025-2026,7,99,Adu-Adjei,BOU,Forward,0.0,0,0.0,0.0
2025-2026,7,546,Aleksić,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,103,Cox,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,122,Milambo,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,96,Winterburn,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,7,657,Chiwome,WOL,Forward,0.0,0,0.0,0.0
2025-2026,7,658,Fraser,WOL,Forward,0.0,0,0.0,0.0
2025-2026,7,661,Ekitiké,LIV,Forward,1.0,1,0.0,0.0
2025-2026,7,664,Lecomte,FUL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,665,Perri,LEE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,667,Aznou,EVE,Defender,0.0,0,0.0,0.0
2025-2026,7,65,Redmond,AVL,Forward,0.0,0,0.0,0.0
2025-2026,7,66,Neto,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,68,Dennis,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,69,McKenna,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,653,Hodge,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,71,Zabarnyi,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,73,Smith,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,75,Akinmboni,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,76,Bevan,BOU,Defender,0.0,0,0.0,0.0
2025-2026,7,112,Roerslev,BRE,Defender,0.0,0,0.0,0.0
2025-2026,7,641,Pond,WOL,Defender,0.0,0,0.0,0.0
2025-2026,7,647,Guedes,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,649,B.Traore,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,650,Chirewa,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,651,Edozie,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,652,Gonzalez,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,7,70,Paulsen,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,404,Akanji,MCI,Defender,0.0,0,0.0,0.0
2025-2026,7,412,Vitor Reis,MCI,Defender,0.0,0,0.0,0.0
2025-2026,7,413,Marmoush,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,305,Armstrong,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,306,Bates,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,307,Ebere,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,308,Heath,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,309,Metcalfe,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,7,312,Y.Chermiti,EVE,Forward,0.0,0,0.0,0.0
2025-2026,7,313,Sherif,EVE,Forward,0.0,0,0.0,0.0
2025-2026,7,550,Poveda,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,417,Cherki,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,420,Gündoğan,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,422,Kovačić,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,425,Echeverri,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,428,Nypan,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,392,Endo,LIV,Midfielder,1.0,1,0.0,0.0
2025-2026,7,393,Bajcetic,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,7,394,McConnell,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,7,395,Morton,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,7,396,Nyoni,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,7,397,Darwin,LIV,Forward,0.0,0,0.0,0.0
2025-2026,7,315,Benda,FUL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,279,M.França,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,7,280,Ozoh,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,7,281,Rodney,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,7,282,Umeh,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,7,285,Édouard,CRY,Forward,0.0,0,0.0,0.0
2025-2026,7,286,Marsh,CRY,Forward,0.0,0,0.0,0.0
2025-2026,7,288,Travers,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,451,Rashford,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,7,429,Phillips,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,7,430,Haaland,MCI,Forward,8.0,8,0.0,0.0
2025-2026,7,439,D.Leon,MUN,Defender,0.0,0,0.0,0.0
2025-2026,7,289,Tyrer,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,7,290,Branthwaite,EVE,Defender,0.0,0,0.0,0.0
2025-2026,7,294,Coleman,EVE,Defender,1.0,1,0.0,0.0
