season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,5,387,Szoboszlai,LIV,Midfielder,3.48,1,2.48,2.48
2025-2026,5,722,Florentino,BUR,Midfielder,0.5333333333333333,3,-2.466666666666667,2.466666666666667
2025-2026,5,257,Lacroix,CRY,Defender,4.44,2,2.4400000000000004,2.4400000000000004
2025-2026,5,685,Diakité,BOU,Defender,2.56,5,-2.44,2.44
2025-2026,5,403,Gvardiol,MCI,Defender,1.5866666666666667,4,-2.413333333333333,2.413333333333333
2025-2026,5,624,Bowen,WHU,Forward,11.41,9,2.41,2.41
2025-2026,5,597,Richarlison,TOT,Forward,6.613333333333333,9,-2.3866666666666667,2.3866666666666667
2025-2026,5,441,Dorgu,MUN,Defender,2.6433333333333335,5,-2.3566666666666665,2.3566666666666665
2025-2026,5,694,Mukiele,SUN,Defender,1.66,4,-2.34,2.34
2025-2026,5,390,Gravenberch,LIV,Midfielder,12.673333333333334,15,-2.326666666666666,2.326666666666666
2025-2026,5,671,Wilson,WHU,Forward,3.3066666666666666,1,2.3066666666666666,2.3066666666666666
2025-2026,5,419,Grealish,EVE,Midfielder,3.19,1,2.19,2.19
2025-2026,5,166,Ayari,BHA,Midfielder,5.82,8,-2.1799999999999997,2.1799999999999997
2025-2026,5,106,Collins,BRE,Defender,2.1766666666666667,0,2.1766666666666667,2.1766666666666667
2025-2026,5,256,Muñoz,CRY,Defender,4.15,2,2.1500000000000004,2.1500000000000004
2025-2026,5,121,Damsgaard,BRE,Midfielder,5.87,8,-2.13,2.13
2025-2026,5,158,Georginio,BHA,Midfielder,2.933333333333333,5,-2.066666666666667,2.066666666666667
2025-2026,5,586,Bergvall,TOT,Midfielder,1.9466666666666668,4,-2.0533333333333332,2.0533333333333332
2025-2026,5,699,Douglas Luiz,NFO,Midfielder,3.006666666666667,5,-1.9933333333333332,1.9933333333333332
2025-2026,5,249,João Pedro,CHE,Forward,3.986666666666667,2,1.9866666666666668,1.9866666666666668
2025-2026,5,266,Eze,ARS,Midfielder,2.0166666666666666,4,-1.9833333333333334,1.9833333333333334
2025-2026,5,575,Van de Ven,TOT,Defender,2.8566666666666665,1,1.8566666666666665,1.8566666666666665
2025-2026,5,606,Mavropanos,WHU,Defender,4.8533333333333335,3,1.8533333333333335,1.8533333333333335
2025-2026,5,642,Hee Chan,WOL,Midfielder,1.85,0,1.85,1.85
2025-2026,5,421,Rodrigo,MCI,Midfielder,2.1566666666666667,4,-1.8433333333333333,1.8433333333333333
2025-2026,5,258,Mitchell,CRY,Defender,6.19,8,-1.8099999999999996,1.8099999999999996
2025-2026,5,532,Hume,SUN,Defender,2.2666666666666666,4,-1.7333333333333334,1.7333333333333334
2025-2026,5,603,Diouf,WHU,Defender,4.726666666666667,3,1.7266666666666666,1.7266666666666666
2025-2026,5,683,Alderete,SUN,Defender,2.28,4,-1.7200000000000002,1.7200000000000002
2025-2026,5,489,J.Murphy,NEW,Midfielder,1.34,3,-1.66,1.66
2025-2026,5,469,Pope,NEW,Goalkeeper,4.38,6,-1.62,1.62
2025-2026,5,354,Ampadu,LEE,Midfielder,2.39,4,-1.6099999999999999,1.6099999999999999
2025-2026,5,287,Pickford,EVE,Goalkeeper,2.5933333333333333,1,1.5933333333333333,1.5933333333333333
2025-2026,5,318,Bassey,FUL,Defender,2.4066666666666667,4,-1.5933333333333333,1.5933333333333333
2025-2026,5,58,Kamara,AVL,Midfielder,4.453333333333333,6,-1.5466666666666669,1.5466666666666669
2025-2026,5,267,Sarr,CRY,Midfielder,1.52,0,1.52,1.52
2025-2026,5,517,Anderson,NFO,Midfielder,2.5,4,-1.5,1.5
2025-2026,5,659,Walker-Peters,WHU,Defender,2.5,1,1.5,1.5
2025-2026,5,478,Trippier,NEW,Defender,1.4966666666666666,0,1.4966666666666666,1.4966666666666666
2025-2026,5,418,Doku,MCI,Midfielder,1.5366666666666666,3,-1.4633333333333334,1.4633333333333334
2025-2026,5,474,Schär,NEW,Defender,1.42,0,1.42,1.42
2025-2026,5,107,Lewis-Potter,BRE,Defender,2.3966666666666665,1,1.3966666666666665,1.3966666666666665
2025-2026,5,40,Mings,AVL,Defender,2.6133333333333333,4,-1.3866666666666667,1.3866666666666667
2025-2026,5,565,Vicario,TOT,Goalkeeper,2.3633333333333333,1,1.3633333333333333,1.3633333333333333
2025-2026,5,477,Livramento,NEW,Defender,4.6466666666666665,6,-1.3533333333333335,1.3533333333333335
2025-2026,5,414,Foden,MCI,Midfielder,1.6533333333333333,3,-1.3466666666666667,1.3466666666666667
2025-2026,5,488,Bruno G.,NEW,Midfielder,1.3266666666666667,0,1.3266666666666667,1.3266666666666667
2025-2026,5,646,Gomes,WOL,Midfielder,2.6766666666666667,4,-1.3233333333333333,1.3233333333333333
2025-2026,5,21,Rice,ARS,Midfielder,1.6966666666666668,3,-1.3033333333333332,1.3033333333333332
2025-2026,5,232,Tosin,CHE,Defender,1.2533333333333334,0,1.2533333333333334,1.2533333333333334
2025-2026,5,90,Scott,BOU,Midfielder,1.7566666666666666,3,-1.2433333333333334,1.2433333333333334
2025-2026,5,661,Ekitiké,LIV,Forward,6.756666666666667,8,-1.2433333333333332,1.2433333333333332
2025-2026,5,32,Martinez,AVL,Goalkeeper,1.7666666666666666,3,-1.2333333333333334,1.2333333333333334
2025-2026,5,516,Hudson-Odoi,NFO,Midfielder,2.2266666666666666,1,1.2266666666666666,1.2266666666666666
2025-2026,5,718,S.Magassa,WHU,Midfielder,-0.15666666666666668,1,-1.1566666666666667,1.1566666666666667
2025-2026,5,110,Kayode,BRE,Defender,2.1266666666666665,1,1.1266666666666665,1.1266666666666665
2025-2026,5,243,George,CHE,Midfielder,1.1166666666666667,0,1.1166666666666667,1.1166666666666667
2025-2026,5,668,Xhaka,SUN,Midfielder,2.8866666666666667,4,-1.1133333333333333,1.1133333333333333
2025-2026,5,593,P.M.Sarr,TOT,Midfielder,1.1033333333333333,0,1.1033333333333333,1.1033333333333333
2025-2026,5,26,Zubimendi,ARS,Midfielder,3.0966666666666667,2,1.0966666666666667,1.0966666666666667
2025-2026,5,677,Guessand,AVL,Midfielder,1.9033333333333333,3,-1.0966666666666667,1.0966666666666667
2025-2026,5,253,Henderson,CRY,Goalkeeper,2.0366666666666666,1,1.0366666666666666,1.0366666666666666
2025-2026,5,317,Andersen,FUL,Defender,2.966666666666667,4,-1.0333333333333332,1.0333333333333332
2025-2026,5,6,Saliba,ARS,Defender,0.9733333333333334,2,-1.0266666666666666,1.0266666666666666
2025-2026,5,12,Zinchenko,NFO,Defender,1.0,2,-1.0,1.0
2025-2026,5,111,Pinnock,BRE,Defender,0.0,-1,1.0,1.0
2025-2026,5,224,Cucurella,CHE,Defender,1.0,0,1.0,1.0
2025-2026,5,669,Ndoye,NFO,Midfielder,2.9966666666666666,2,0.9966666666666666,0.9966666666666666
2025-2026,5,341,Darlow,LEE,Goalkeeper,2.01,3,-0.9900000000000002,0.9900000000000002
2025-2026,5,375,Bradley,LIV,Defender,1.0166666666666666,2,-0.9833333333333334,0.9833333333333334
2025-2026,5,225,James,CHE,Defender,3.0166666666666666,4,-0.9833333333333334,0.9833333333333334
2025-2026,5,670,Roefs,SUN,Goalkeeper,2.973333333333333,2,0.9733333333333332,0.9733333333333332
2025-2026,5,246,Andrey Santos,CHE,Midfielder,1.0433333333333332,2,-0.9566666666666668,0.9566666666666668
2025-2026,5,485,Gordon,NEW,Midfielder,-0.9533333333333334,0,-0.9533333333333334,0.9533333333333334
2025-2026,5,113,Van den Berg,BRE,Defender,1.9166666666666667,1,0.9166666666666667,0.9166666666666667
2025-2026,5,273,Wharton,CRY,Midfielder,6.1,7,-0.9000000000000004,0.9000000000000004
2025-2026,5,382,Wirtz,LIV,Midfielder,0.8933333333333333,0,0.8933333333333333,0.8933333333333333
2025-2026,5,235,Palmer,CHE,Midfielder,1.89,1,0.8899999999999999,0.8899999999999999
2025-2026,5,260,Guéhi,CRY,Defender,7.89,7,0.8899999999999997,0.8899999999999997
2025-2026,5,119,Mbeumo,MUN,Midfielder,2.1166666666666667,3,-0.8833333333333333,0.8833333333333333
2025-2026,5,311,Beto,EVE,Forward,1.8733333333333333,1,0.8733333333333333,0.8733333333333333
2025-2026,5,709,Krejčí,WOL,Defender,6.14,7,-0.8600000000000003,0.8600000000000003
2025-2026,5,582,Kudus,TOT,Midfielder,6.1433333333333335,7,-0.8566666666666665,0.8566666666666665
2025-2026,5,459,Ugarte,MUN,Midfielder,0.14666666666666667,1,-0.8533333333333333,0.8533333333333333
2025-2026,5,717,Xavi,TOT,Midfielder,1.8366666666666667,1,0.8366666666666667,0.8366666666666667
2025-2026,5,202,Bruun Larsen,BUR,Midfielder,0.82,0,0.82,0.82
2025-2026,5,494,Willock,NEW,Midfielder,2.19,3,-0.81,0.81
2025-2026,5,673,J.Palhinha,TOT,Midfielder,3.2,4,-0.7999999999999998,0.7999999999999998
2025-2026,5,568,Pedro Porro,TOT,Defender,1.7733333333333334,1,0.7733333333333334,0.7733333333333334
2025-2026,5,19,Martinelli,ARS,Midfielder,6.226666666666667,7,-0.7733333333333334,0.7733333333333334
2025-2026,5,209,Laurent,BUR,Midfielder,1.23,2,-0.77,0.77
2025-2026,5,721,Milosavljević,BOU,Defender,0.7466666666666667,0,0.7466666666666667,0.7466666666666667
2025-2026,5,108,Ajer,BRE,Defender,0.25333333333333335,1,-0.7466666666666666,0.7466666666666666
2025-2026,5,734,Bakwa,NFO,Midfielder,0.27,1,-0.73,0.73
2025-2026,5,129,Yarmoliuk,BRE,Midfielder,2.73,2,0.73,0.73
2025-2026,5,328,Sessegnon,FUL,Midfielder,4.283333333333333,5,-0.7166666666666668,0.7166666666666668
2025-2026,5,230,Fofana,CHE,Defender,0.29,1,-0.71,0.71
2025-2026,5,167,Baleba,BHA,Midfielder,0.31666666666666665,1,-0.6833333333333333,0.6833333333333333
2025-2026,5,374,Konaté,LIV,Defender,3.34,4,-0.6600000000000001,0.6600000000000001
2025-2026,5,152,Veltman,BHA,Defender,2.3466666666666667,3,-0.6533333333333333,0.6533333333333333
2025-2026,5,67,Petrović,BOU,Goalkeeper,5.3566666666666665,6,-0.6433333333333335,0.6433333333333335
2025-2026,5,120,Schade,BRE,Midfielder,1.3666666666666667,2,-0.6333333333333333,0.6333333333333333
2025-2026,5,7,Calafiori,ARS,Defender,2.6233333333333335,2,0.6233333333333335,0.6233333333333335
2025-2026,5,350,Aaronson,LEE,Midfielder,1.3833333333333333,2,-0.6166666666666667,0.6166666666666667
2025-2026,5,83,O.Dango,BRE,Midfielder,1.61,1,0.6100000000000001,0.6100000000000001
2025-2026,5,242,Dewsbury-Hall,EVE,Midfielder,1.5966666666666667,1,0.5966666666666667,0.5966666666666667
2025-2026,5,373,Virgil,LIV,Defender,4.593333333333334,4,0.5933333333333337,0.5933333333333337
2025-2026,5,210,Tchaouna,BUR,Midfielder,1.4066666666666667,2,-0.5933333333333333,0.5933333333333333
2025-2026,5,162,Gruda,BHA,Midfielder,2.5933333333333333,2,0.5933333333333333,0.5933333333333333
2025-2026,5,299,Ndiaye,EVE,Midfielder,5.41,6,-0.5899999999999999,0.5899999999999999
2025-2026,5,633,H.Bueno,WOL,Defender,0.42,1,-0.5800000000000001,0.5800000000000001
2025-2026,5,295,Keane,EVE,Defender,1.5766666666666667,1,0.5766666666666667,0.5766666666666667
2025-2026,5,635,R.Gomes,WOL,Defender,0.5766666666666667,0,0.5766666666666667,0.5766666666666667
2025-2026,5,408,Rúben,MCI,Defender,1.43,2,-0.5700000000000001,0.5700000000000001
2025-2026,5,544,Diarra,SUN,Midfielder,0.57,0,0.57,0.57
2025-2026,5,665,Perri,LEE,Goalkeeper,0.5633333333333334,0,0.5633333333333334,0.5633333333333334
2025-2026,5,505,Milenković,NFO,Defender,1.44,2,-0.56,0.56
2025-2026,5,38,Konsa,AVL,Defender,1.44,2,-0.56,0.56
2025-2026,5,217,Foster,BUR,Forward,5.44,6,-0.5599999999999996,0.5599999999999996
2025-2026,5,335,King,FUL,Midfielder,0.44333333333333336,1,-0.5566666666666666,0.5566666666666666
2025-2026,5,443,Shaw,MUN,Defender,1.45,2,-0.55,0.55
2025-2026,5,502,Sels,NFO,Goalkeeper,2.45,3,-0.5499999999999998,0.5499999999999998
2025-2026,5,371,Kerkez,LIV,Defender,3.453333333333333,4,-0.5466666666666669,0.5466666666666669
2025-2026,5,301,Alcaraz,EVE,Midfielder,0.45666666666666667,1,-0.5433333333333333,0.5433333333333333
2025-2026,5,356,Gruev,LEE,Midfielder,0.46,1,-0.54,0.54
2025-2026,5,720,Tolu,WOL,Forward,2.53,2,0.5299999999999998,0.5299999999999998
2025-2026,5,569,Romero,TOT,Defender,2.513333333333333,2,0.5133333333333332,0.5133333333333332
2025-2026,5,303,Garner,EVE,Midfielder,3.493333333333333,4,-0.5066666666666668,0.5066666666666668
2025-2026,5,707,Dibling,EVE,Midfielder,0.49333333333333335,1,-0.5066666666666666,0.5066666666666666
2025-2026,5,666,Gyökeres,ARS,Forward,2.5033333333333334,2,0.5033333333333334,0.5033333333333334
2025-2026,5,458,Mainoo,MUN,Midfielder,0.5,1,-0.5,0.5
2025-2026,5,86,Brooks,BOU,Midfielder,2.5,3,-0.5,0.5
2025-2026,5,200,Anthony,BUR,Midfielder,9.5,10,-0.5,0.5
2025-2026,5,457,Casemiro,MUN,Midfielder,2.52,3,-0.48,0.48
2025-2026,5,348,Rodon,LEE,Defender,2.48,2,0.48,0.48
2025-2026,5,621,Irving,WHU,Midfielder,0.4766666666666667,0,0.4766666666666667,0.4766666666666667
2025-2026,5,54,McGinn,AVL,Midfielder,1.5266666666666666,2,-0.4733333333333334,0.4733333333333334
2025-2026,5,637,Toti,WOL,Defender,0.5366666666666666,1,-0.4633333333333334,0.4633333333333334
2025-2026,5,151,Van Hecke,BHA,Defender,0.54,1,-0.45999999999999996,0.45999999999999996
2025-2026,5,614,Ward-Prowse,WHU,Midfielder,2.46,2,0.45999999999999996,0.45999999999999996
2025-2026,5,332,Lukić,FUL,Midfielder,1.4366666666666668,1,0.43666666666666676,0.43666666666666676
2025-2026,5,381,M.Salah,LIV,Midfielder,4.566666666666666,5,-0.43333333333333357,0.43333333333333357
2025-2026,5,700,Dowman,ARS,Midfielder,0.43333333333333335,0,0.43333333333333335,0.43333333333333335
2025-2026,5,293,O'Brien,EVE,Defender,1.4233333333333333,1,0.42333333333333334,0.42333333333333334
2025-2026,5,163,Hinshelwood,BHA,Midfielder,0.42,0,0.42,0.42
2025-2026,5,136,Thiago,BRE,Forward,2.41,2,0.41000000000000014,0.41000000000000014
2025-2026,5,413,Marmoush,MCI,Midfielder,0.41,0,0.41,0.41
2025-2026,5,385,Chiesa,LIV,Midfielder,0.4066666666666667,0,0.4066666666666667,0.4066666666666667
2025-2026,5,634,Mosquera,WOL,Defender,0.5966666666666667,1,-0.4033333333333333,0.4033333333333333
2025-2026,5,270,Hughes,CRY,Midfielder,1.6033333333333333,2,-0.3966666666666667,0.3966666666666667
2025-2026,5,645,Fer López,WOL,Midfielder,2.6066666666666665,3,-0.39333333333333353,0.39333333333333353
2025-2026,5,342,Bogle,LEE,Defender,3.61,4,-0.3900000000000001,0.3900000000000001
2025-2026,5,440,Dalot,MUN,Defender,0.39,0,0.39,0.39
2025-2026,5,52,J.Ramsey,NEW,Midfielder,0.39,0,0.39,0.39
2025-2026,5,682,Møller Wolfe,WOL,Defender,0.38666666666666666,0,0.38666666666666666,0.38666666666666666
2025-2026,5,678,Masuaku,SUN,Defender,1.3833333333333333,1,0.3833333333333333,0.3833333333333333
2025-2026,5,515,Gibbs-White,NFO,Midfielder,1.6166666666666667,2,-0.3833333333333333,0.3833333333333333
2025-2026,5,353,James,LEE,Midfielder,0.38,0,0.38,0.38
2025-2026,5,283,Mateta,CRY,Forward,5.623333333333333,6,-0.3766666666666669,0.3766666666666669
2025-2026,5,662,Mosquera,ARS,Defender,1.3733333333333333,1,0.3733333333333333,0.3733333333333333
2025-2026,5,654,Strand Larsen,WOL,Forward,0.63,1,-0.37,0.37
2025-2026,5,47,Rogers,AVL,Midfielder,1.6333333333333333,2,-0.3666666666666667,0.3666666666666667
2025-2026,5,352,Harrison,LEE,Midfielder,0.6333333333333333,1,-0.3666666666666667,0.3666666666666667
2025-2026,5,322,Tete,FUL,Defender,1.6366666666666667,2,-0.3633333333333333,0.3633333333333333
2025-2026,5,384,Gakpo,LIV,Midfielder,2.36,2,0.3599999999999999,0.3599999999999999
2025-2026,5,87,Christie,BOU,Midfielder,0.6433333333333333,1,-0.3566666666666667,0.3566666666666667
2025-2026,5,491,Tonali,NEW,Midfielder,2.6466666666666665,3,-0.3533333333333335,0.3533333333333335
2025-2026,5,409,Stones,MCI,Defender,0.65,1,-0.35,0.35
2025-2026,5,16,Saka,ARS,Midfielder,1.3333333333333333,1,0.33333333333333326,0.33333333333333326
2025-2026,5,386,Mac Allister,LIV,Midfielder,1.6666666666666667,2,-0.33333333333333326,0.33333333333333326
2025-2026,5,636,S.Bueno,WOL,Defender,0.33,0,0.33,0.33
2025-2026,5,164,O'Riley,BHA,Midfielder,0.33,0,0.33,0.33
2025-2026,5,238,Estêvão,CHE,Midfielder,0.67,1,-0.32999999999999996,0.32999999999999996
2025-2026,5,291,Tarkowski,EVE,Defender,3.3266666666666667,3,0.32666666666666666,0.32666666666666666
2025-2026,5,450,Cunha,MUN,Midfielder,0.69,1,-0.31000000000000005,0.31000000000000005
2025-2026,5,5,Gabriel,ARS,Defender,2.31,2,0.31000000000000005,0.31000000000000005
2025-2026,5,48,Tielemans,AVL,Midfielder,0.31,0,0.31,0.31
2025-2026,5,199,Worrall,BUR,Defender,0.30666666666666664,0,0.30666666666666664,0.30666666666666664
2025-2026,5,1,Raya,ARS,Goalkeeper,1.7033333333333334,2,-0.29666666666666663,0.29666666666666663
2025-2026,5,549,Neil,SUN,Midfielder,1.29,1,0.29000000000000004,0.29000000000000004
2025-2026,5,191,Estève,BUR,Defender,3.71,4,-0.29000000000000004,0.29000000000000004
2025-2026,5,261,Richards,CRY,Defender,4.29,4,0.29000000000000004,0.29000000000000004
2025-2026,5,77,Hill,BOU,Defender,0.71,1,-0.29000000000000004,0.29000000000000004
2025-2026,5,436,De Ligt,MUN,Defender,2.29,2,0.29000000000000004,0.29000000000000004
2025-2026,5,128,Onyeka,BRE,Midfielder,0.29,0,0.29,0.29
2025-2026,5,612,L.Paquetá,WHU,Midfielder,1.2866666666666666,1,0.2866666666666666,0.2866666666666666
2025-2026,5,101,Kelleher,BRE,Goalkeeper,1.2766666666666666,1,0.2766666666666666,0.2766666666666666
2025-2026,5,366,A.Becker,LIV,Goalkeeper,2.27,2,0.27,0.27
2025-2026,5,100,Kroupi.Jr,BOU,Forward,0.26666666666666666,0,0.26666666666666666,0.26666666666666666
2025-2026,5,686,Ngumoha,LIV,Midfielder,0.26,0,0.26,0.26
2025-2026,5,573,Spence,TOT,Defender,1.26,1,0.26,0.26
2025-2026,5,507,Aina,NFO,Defender,0.26,0,0.26,0.26
2025-2026,5,182,Trafford,MCI,Goalkeeper,0.25333333333333335,0,0.25333333333333335,0.25333333333333335
2025-2026,5,712,Yeremy,CRY,Midfielder,0.7466666666666667,1,-0.2533333333333333,0.2533333333333333
2025-2026,5,82,Semenyo,BOU,Midfielder,4.75,5,-0.25,0.25
2025-2026,5,693,Hutchinson,NFO,Midfielder,0.25,0,0.25,0.25
2025-2026,5,330,Berge,FUL,Midfielder,1.75,2,-0.25,0.25
2025-2026,5,410,Lewis,MCI,Defender,0.24666666666666667,0,0.24666666666666667,0.24666666666666667
2025-2026,5,139,Verbruggen,BHA,Goalkeeper,0.7566666666666667,1,-0.2433333333333333,0.2433333333333333
2025-2026,5,44,Bogarde,AVL,Defender,1.24,1,0.24,0.24
2025-2026,5,18,Madueke,ARS,Midfielder,0.76,1,-0.24,0.24
2025-2026,5,405,Aké,MCI,Defender,0.7633333333333333,1,-0.2366666666666667,0.2366666666666667
2025-2026,5,39,Maatsen,AVL,Defender,0.23666666666666666,0,0.23666666666666666,0.23666666666666666
2025-2026,5,676,Ugochukwu,BUR,Midfielder,0.23666666666666666,0,0.23666666666666666,0.23666666666666666
2025-2026,5,226,Chalobah,CHE,Defender,8.236666666666666,8,0.23666666666666636,0.23666666666666636
2025-2026,5,190,Ekdal,BUR,Defender,2.2333333333333334,2,0.2333333333333334,0.2333333333333334
2025-2026,5,316,Robinson,FUL,Defender,0.23333333333333334,0,0.23333333333333334,0.23333333333333334
2025-2026,5,415,Savinho,MCI,Midfielder,0.7666666666666667,1,-0.23333333333333328,0.23333333333333328
2025-2026,5,228,Gusto,CHE,Defender,1.2266666666666666,1,0.22666666666666657,0.22666666666666657
2025-2026,5,314,Leno,FUL,Goalkeeper,1.2233333333333334,1,0.22333333333333338,0.22333333333333338
2025-2026,5,423,N.Gonzalez,MCI,Midfielder,0.78,1,-0.21999999999999997,0.21999999999999997
2025-2026,5,416,Bernardo,MCI,Midfielder,1.2166666666666666,1,0.21666666666666656,0.21666666666666656
2025-2026,5,146,Dunk,BHA,Defender,2.7866666666666666,3,-0.21333333333333337,0.21333333333333337
2025-2026,5,487,Barnes,NEW,Midfielder,1.2133333333333334,1,0.21333333333333337,0.21333333333333337
2025-2026,5,169,Gomez,BHA,Midfielder,0.21333333333333335,0,0.21333333333333335,0.21333333333333335
2025-2026,5,613,Souček,WHU,Midfielder,-0.21333333333333335,0,-0.21333333333333335,0.21333333333333335
2025-2026,5,272,Lerma,CRY,Midfielder,0.21,0,0.21,0.21
2025-2026,5,236,Neto,CHE,Midfielder,1.21,1,0.20999999999999996,0.20999999999999996
2025-2026,5,580,Johnson,TOT,Midfielder,1.2066666666666668,1,0.20666666666666678,0.20666666666666678
2025-2026,5,388,C.Jones,LIV,Midfielder,1.2033333333333334,1,0.20333333333333337,0.20333333333333337
2025-2026,5,526,Igor Jesus,NFO,Forward,0.7966666666666666,1,-0.20333333333333337,0.20333333333333337
2025-2026,5,500,Osula,NEW,Forward,0.7966666666666666,1,-0.20333333333333337,0.20333333333333337
2025-2026,5,319,Castagne,FUL,Defender,0.20333333333333334,0,0.20333333333333334,0.20333333333333334
2025-2026,5,506,Murillo,NFO,Defender,0.20333333333333334,0,0.20333333333333334,0.20333333333333334
2025-2026,5,714,Woltemade,NEW,Forward,2.2,2,0.20000000000000018,0.20000000000000018
2025-2026,5,197,Sonne,BUR,Defender,0.2,0,0.2,0.2
2025-2026,5,252,Marc Guiu,CHE,Forward,0.2,0,0.2,0.2
2025-2026,5,406,Khusanov,MCI,Defender,1.2,1,0.19999999999999996,0.19999999999999996
2025-2026,5,22,Merino,ARS,Midfielder,1.2,1,0.19999999999999996,0.19999999999999996
2025-2026,5,25,Nwaneri,ARS,Midfielder,0.8066666666666666,1,-0.19333333333333336,0.19333333333333336
2025-2026,5,292,Mykolenko,EVE,Defender,0.8066666666666666,1,-0.19333333333333336,0.19333333333333336
2025-2026,5,192,Hartman,BUR,Defender,2.19,2,0.18999999999999995,0.18999999999999995
2025-2026,5,625,Füllkrug,WHU,Forward,0.81,1,-0.18999999999999995,0.18999999999999995
2025-2026,5,187,Walker,BUR,Defender,2.19,2,0.18999999999999995,0.18999999999999995
2025-2026,5,124,Henderson,BRE,Midfielder,1.8133333333333332,2,-0.18666666666666676,0.18666666666666676
2025-2026,5,73,Smith,BOU,Defender,0.18666666666666668,0,0.18666666666666668,0.18666666666666668
2025-2026,5,310,Barry,EVE,Forward,0.8166666666666667,1,-0.18333333333333335,0.18333333333333335
2025-2026,5,470,Dúbravka,BUR,Goalkeeper,3.816666666666667,4,-0.18333333333333313,0.18333333333333313
2025-2026,5,343,Struijk,LEE,Defender,3.816666666666667,4,-0.18333333333333313,0.18333333333333313
2025-2026,5,358,Tanaka,LEE,Midfielder,0.82,1,-0.18000000000000005,0.18000000000000005
2025-2026,5,64,Watkins,AVL,Forward,1.82,2,-0.17999999999999994,0.17999999999999994
2025-2026,5,173,Wieffer,BHA,Midfielder,1.1766666666666667,1,0.17666666666666675,0.17666666666666675
2025-2026,5,728,Röhl,EVE,Midfielder,0.17333333333333334,0,0.17333333333333334,0.17333333333333334
2025-2026,5,708,M.Fernandes,WHU,Midfielder,1.83,2,-0.16999999999999993,0.16999999999999993
2025-2026,5,205,Cullen,BUR,Midfielder,4.166666666666667,4,0.16666666666666696,0.16666666666666696
2025-2026,5,631,Agbadou,WOL,Defender,2.8333333333333335,3,-0.16666666666666652,0.16666666666666652
2025-2026,5,239,Gittens,CHE,Midfielder,0.16,0,0.16,0.16
