season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,6,169,Gomez,BHA,Midfielder,0.5266666666666666,2,-1.4733333333333334,1.4733333333333334
2025-2026,6,477,Livramento,NEW,Defender,4.553333333333334,6,-1.4466666666666663,1.4466666666666663
2025-2026,6,403,Gvardiol,MCI,Defender,3.433333333333333,2,1.4333333333333331,1.4333333333333331
2025-2026,6,108,Ajer,BRE,Defender,1.4266666666666667,0,1.4266666666666667,1.4266666666666667
2025-2026,6,473,Hall,NEW,Defender,1.42,0,1.42,1.42
2025-2026,6,343,Struijk,LEE,Defender,1.6033333333333333,3,-1.3966666666666667,1.3966666666666667
2025-2026,6,113,Van den Berg,BRE,Defender,0.6066666666666667,2,-1.3933333333333333,1.3933333333333333
2025-2026,6,261,Richards,CRY,Defender,2.6366666666666667,4,-1.3633333333333333,1.3633333333333333
2025-2026,6,661,Ekitiké,LIV,Forward,1.36,0,1.36,1.36
2025-2026,6,699,Douglas Luiz,NFO,Midfielder,1.3566666666666667,0,1.3566666666666667,1.3566666666666667
2025-2026,6,329,Wilson,FUL,Midfielder,2.3433333333333333,1,1.3433333333333333,1.3433333333333333
2025-2026,6,332,Lukić,FUL,Midfielder,5.326666666666667,4,1.326666666666667,1.326666666666667
2025-2026,6,532,Hume,SUN,Defender,7.31,6,1.3099999999999996,1.3099999999999996
2025-2026,6,25,Nwaneri,ARS,Midfielder,1.3066666666666666,0,1.3066666666666666,1.3066666666666666
2025-2026,6,517,Anderson,NFO,Midfielder,4.3,3,1.2999999999999998,1.2999999999999998
2025-2026,6,54,McGinn,AVL,Midfielder,7.293333333333333,6,1.293333333333333,1.293333333333333
2025-2026,6,8,J.Timber,ARS,Defender,3.27,2,1.27,1.27
2025-2026,6,311,Beto,EVE,Forward,0.7333333333333333,2,-1.2666666666666666,1.2666666666666666
2025-2026,6,291,Tarkowski,EVE,Defender,2.25,1,1.25,1.25
2025-2026,6,32,Martinez,AVL,Goalkeeper,4.213333333333333,3,1.213333333333333,1.213333333333333
2025-2026,6,714,Woltemade,NEW,Forward,5.81,7,-1.1900000000000004,1.1900000000000004
2025-2026,6,319,Castagne,FUL,Defender,1.81,3,-1.19,1.19
2025-2026,6,58,Kamara,AVL,Midfielder,2.1733333333333333,1,1.1733333333333333,1.1733333333333333
2025-2026,6,342,Bogle,LEE,Defender,1.8333333333333333,3,-1.1666666666666667,1.1666666666666667
2025-2026,6,295,Keane,EVE,Defender,9.833333333333334,11,-1.166666666666666,1.166666666666666
2025-2026,6,633,H.Bueno,WOL,Defender,3.16,2,1.1600000000000001,1.1600000000000001
2025-2026,6,97,Evanilson,BOU,Forward,0.85,2,-1.15,1.15
2025-2026,6,370,Frimpong,LIV,Defender,2.14,1,1.1400000000000001,1.1400000000000001
2025-2026,6,494,Willock,NEW,Midfielder,1.1233333333333333,0,1.1233333333333333,1.1233333333333333
2025-2026,6,382,Wirtz,LIV,Midfielder,0.88,2,-1.12,1.12
2025-2026,6,485,Gordon,NEW,Midfielder,1.8933333333333333,3,-1.1066666666666667,1.1066666666666667
2025-2026,6,85,Adams,BOU,Midfielder,0.9133333333333333,2,-1.0866666666666667,1.0866666666666667
2025-2026,6,236,Neto,CHE,Midfielder,0.9166666666666666,2,-1.0833333333333335,1.0833333333333335
2025-2026,6,67,Petrović,BOU,Goalkeeper,1.92,3,-1.08,1.08
2025-2026,6,469,Pope,NEW,Goalkeeper,3.0733333333333333,2,1.0733333333333333,1.0733333333333333
2025-2026,6,421,Rodrigo,MCI,Midfielder,1.07,0,1.07,1.07
2025-2026,6,386,Mac Allister,LIV,Midfielder,0.9366666666666666,2,-1.0633333333333335,1.0633333333333335
2025-2026,6,660,Stach,LEE,Midfielder,3.0633333333333335,2,1.0633333333333335,1.0633333333333335
2025-2026,6,187,Walker,BUR,Defender,0.056666666666666664,-1,1.0566666666666666,1.0566666666666666
2025-2026,6,258,Mitchell,CRY,Defender,2.95,4,-1.0499999999999998,1.0499999999999998
2025-2026,6,625,Füllkrug,WHU,Forward,0.97,2,-1.03,1.03
2025-2026,6,418,Doku,MCI,Midfielder,11.026666666666667,10,1.0266666666666673,1.0266666666666673
2025-2026,6,128,Onyeka,BRE,Midfielder,-0.02666666666666667,1,-1.0266666666666666,1.0266666666666666
2025-2026,6,440,Dalot,MUN,Defender,-0.02,1,-1.02,1.02
2025-2026,6,167,Baleba,BHA,Midfielder,0.98,2,-1.02,1.02
2025-2026,6,450,Cunha,MUN,Midfielder,0.99,2,-1.01,1.01
2025-2026,6,691,Calvert-Lewin,LEE,Forward,3.0,2,1.0,1.0
2025-2026,6,229,B.Badiashile,CHE,Defender,0.0,-1,1.0,1.0
2025-2026,6,676,Ugochukwu,BUR,Midfielder,0.0,1,-1.0,1.0
2025-2026,6,202,Bruun Larsen,BUR,Midfielder,0.0033333333333333335,1,-0.9966666666666667,0.9966666666666667
2025-2026,6,423,N.Gonzalez,MCI,Midfielder,2.993333333333333,2,0.9933333333333332,0.9933333333333332
2025-2026,6,166,Ayari,BHA,Midfielder,2.986666666666667,2,0.9866666666666668,0.9866666666666668
2025-2026,6,209,Laurent,BUR,Midfielder,2.986666666666667,2,0.9866666666666668,0.9866666666666668
2025-2026,6,207,Hannibal,BUR,Midfielder,0.013333333333333334,1,-0.9866666666666667,0.9866666666666667
2025-2026,6,90,Scott,BOU,Midfielder,1.9833333333333334,1,0.9833333333333334,0.9833333333333334
2025-2026,6,634,Mosquera,WOL,Defender,0.9833333333333333,0,0.9833333333333333,0.9833333333333333
2025-2026,6,708,M.Fernandes,WHU,Midfielder,1.0333333333333334,2,-0.9666666666666666,0.9666666666666666
2025-2026,6,241,Caicedo,CHE,Midfielder,2.9633333333333334,2,0.9633333333333334,0.9633333333333334
2025-2026,6,335,King,FUL,Midfielder,0.056666666666666664,1,-0.9433333333333334,0.9433333333333334
2025-2026,6,388,C.Jones,LIV,Midfielder,0.06333333333333334,1,-0.9366666666666666,0.9366666666666666
2025-2026,6,124,Henderson,BRE,Midfielder,6.933333333333334,6,0.9333333333333336,0.9333333333333336
2025-2026,6,152,Veltman,BHA,Defender,0.93,0,0.93,0.93
2025-2026,6,470,Dúbravka,BUR,Goalkeeper,1.93,1,0.9299999999999999,0.9299999999999999
2025-2026,6,366,A.Becker,LIV,Goalkeeper,1.0733333333333333,2,-0.9266666666666667,0.9266666666666667
2025-2026,6,365,Nmecha,LEE,Forward,0.07333333333333333,1,-0.9266666666666666,0.9266666666666666
2025-2026,6,424,Bobb,MCI,Midfielder,0.07333333333333333,1,-0.9266666666666666,0.9266666666666666
2025-2026,6,266,Eze,ARS,Midfielder,2.9166666666666665,2,0.9166666666666665,0.9166666666666665
2025-2026,6,217,Foster,BUR,Forward,1.0866666666666667,2,-0.9133333333333333,0.9133333333333333
2025-2026,6,256,Muñoz,CRY,Defender,1.0866666666666667,2,-0.9133333333333333,0.9133333333333333
2025-2026,6,500,Osula,NEW,Forward,0.09,1,-0.91,0.91
2025-2026,6,200,Anthony,BUR,Midfielder,5.093333333333334,6,-0.9066666666666663,0.9066666666666663
2025-2026,6,341,Darlow,LEE,Goalkeeper,2.9033333333333333,2,0.9033333333333333,0.9033333333333333
2025-2026,6,415,Savinho,MCI,Midfielder,2.89,2,0.8900000000000001,0.8900000000000001
2025-2026,6,474,Schär,NEW,Defender,0.89,0,0.89,0.89
2025-2026,6,709,Krejčí,WOL,Defender,2.8766666666666665,2,0.8766666666666665,0.8766666666666665
2025-2026,6,585,Bentancur,TOT,Midfielder,1.1266666666666667,2,-0.8733333333333333,0.8733333333333333
2025-2026,6,478,Trippier,NEW,Defender,0.87,0,0.87,0.87
2025-2026,6,1,Raya,ARS,Goalkeeper,2.8633333333333333,2,0.8633333333333333,0.8633333333333333
2025-2026,6,299,Ndiaye,EVE,Midfielder,1.14,2,-0.8600000000000001,0.8600000000000001
2025-2026,6,326,Adama,FUL,Midfielder,1.1566666666666667,2,-0.8433333333333333,0.8433333333333333
2025-2026,6,83,O.Dango,BRE,Midfielder,1.1666666666666667,2,-0.8333333333333333,0.8333333333333333
2025-2026,6,109,Henry,BRE,Defender,1.8266666666666667,1,0.8266666666666667,0.8266666666666667
2025-2026,6,631,Agbadou,WOL,Defender,1.82,1,0.8200000000000001,0.8200000000000001
2025-2026,6,646,Gomes,WOL,Midfielder,2.816666666666667,2,0.8166666666666669,0.8166666666666669
2025-2026,6,553,Talbi,SUN,Midfielder,2.19,3,-0.81,0.81
2025-2026,6,77,Hill,BOU,Defender,0.7966666666666666,0,0.7966666666666666,0.7966666666666666
2025-2026,6,662,Mosquera,ARS,Defender,1.7966666666666666,1,0.7966666666666666,0.7966666666666666
2025-2026,6,314,Leno,FUL,Goalkeeper,1.7933333333333332,1,0.7933333333333332,0.7933333333333332
2025-2026,6,347,Gudmundsson,LEE,Defender,0.21,1,-0.79,0.79
2025-2026,6,53,Malen,AVL,Midfielder,0.22333333333333333,1,-0.7766666666666666,0.7766666666666666
2025-2026,6,100,Kroupi.Jr,BOU,Forward,5.226666666666667,6,-0.7733333333333334,0.7733333333333334
2025-2026,6,565,Vicario,TOT,Goalkeeper,2.7666666666666666,2,0.7666666666666666,0.7666666666666666
2025-2026,6,516,Hudson-Odoi,NFO,Midfielder,0.25,1,-0.75,0.75
2025-2026,6,521,Sangaré,NFO,Midfielder,0.75,0,0.75,0.75
2025-2026,6,560,Isidor,SUN,Forward,1.2633333333333334,2,-0.7366666666666666,0.7366666666666666
2025-2026,6,452,Amad,MUN,Midfielder,0.73,0,0.73,0.73
2025-2026,6,544,Diarra,SUN,Midfielder,0.72,0,0.72,0.72
2025-2026,6,106,Collins,BRE,Defender,0.29,1,-0.71,0.71
2025-2026,6,615,Summerville,WHU,Midfielder,1.2966666666666666,2,-0.7033333333333334,0.7033333333333334
2025-2026,6,151,Van Hecke,BHA,Defender,3.7,3,0.7000000000000002,0.7000000000000002
2025-2026,6,673,J.Palhinha,TOT,Midfielder,8.3,9,-0.6999999999999993,0.6999999999999993
2025-2026,6,316,Robinson,FUL,Defender,0.31,1,-0.69,0.69
2025-2026,6,41,Pau,AVL,Defender,0.31666666666666665,1,-0.6833333333333333,0.6833333333333333
2025-2026,6,249,João Pedro,CHE,Forward,1.3233333333333333,2,-0.6766666666666667,0.6766666666666667
2025-2026,6,582,Kudus,TOT,Midfielder,2.6766666666666667,2,0.6766666666666667,0.6766666666666667
2025-2026,6,637,Toti,WOL,Defender,0.33,1,-0.6699999999999999,0.6699999999999999
2025-2026,6,210,Tchaouna,BUR,Midfielder,1.33,2,-0.6699999999999999,0.6699999999999999
2025-2026,6,525,Wood,NFO,Forward,1.3333333333333333,2,-0.6666666666666667,0.6666666666666667
2025-2026,6,410,Lewis,MCI,Defender,0.3433333333333333,1,-0.6566666666666667,0.6566666666666667
2025-2026,6,284,Nketiah,CRY,Forward,3.35,4,-0.6499999999999999,0.6499999999999999
2025-2026,6,712,Yeremy,CRY,Midfielder,3.6433333333333335,3,0.6433333333333335,0.6433333333333335
2025-2026,6,292,Mykolenko,EVE,Defender,0.37,1,-0.63,0.63
2025-2026,6,173,Wieffer,BHA,Midfielder,3.63,3,0.6299999999999999,0.6299999999999999
2025-2026,6,568,Pedro Porro,TOT,Defender,1.6266666666666667,1,0.6266666666666667,0.6266666666666667
2025-2026,6,230,Fofana,CHE,Defender,0.6233333333333333,0,0.6233333333333333,0.6233333333333333
2025-2026,6,22,Merino,ARS,Midfielder,6.616666666666666,6,0.6166666666666663,0.6166666666666663
2025-2026,6,283,Mateta,CRY,Forward,1.3866666666666667,2,-0.6133333333333333,0.6133333333333333
2025-2026,6,111,Pinnock,BRE,Defender,0.61,0,0.61,0.61
2025-2026,6,693,Hutchinson,NFO,Midfielder,0.39,1,-0.61,0.61
2025-2026,6,119,Mbeumo,MUN,Midfielder,1.3933333333333333,2,-0.6066666666666667,0.6066666666666667
2025-2026,6,160,Minteh,BHA,Midfielder,5.6066666666666665,5,0.6066666666666665,0.6066666666666665
2025-2026,6,457,Casemiro,MUN,Midfielder,0.6033333333333334,0,0.6033333333333334,0.6033333333333334
2025-2026,6,416,Bernardo,MCI,Midfielder,1.5933333333333333,1,0.5933333333333333,0.5933333333333333
2025-2026,6,627,Johnstone,WOL,Goalkeeper,2.5833333333333335,2,0.5833333333333335,0.5833333333333335
2025-2026,6,157,Mitoma,BHA,Midfielder,1.4166666666666667,2,-0.5833333333333333,0.5833333333333333
2025-2026,6,101,Kelleher,BRE,Goalkeeper,7.42,8,-0.5800000000000001,0.5800000000000001
2025-2026,6,87,Christie,BOU,Midfielder,3.42,4,-0.5800000000000001,0.5800000000000001
2025-2026,6,242,Dewsbury-Hall,EVE,Midfielder,0.42333333333333334,1,-0.5766666666666667,0.5766666666666667
2025-2026,6,384,Gakpo,LIV,Midfielder,0.42333333333333334,1,-0.5766666666666667,0.5766666666666667
2025-2026,6,686,Ngumoha,LIV,Midfielder,1.5666666666666667,1,0.5666666666666667,0.5666666666666667
2025-2026,6,371,Kerkez,LIV,Defender,0.45,1,-0.55,0.55
2025-2026,6,654,Strand Larsen,WOL,Forward,1.4533333333333334,2,-0.5466666666666666,0.5466666666666666
2025-2026,6,511,Morato,NFO,Defender,2.5366666666666666,2,0.5366666666666666,0.5366666666666666
2025-2026,6,86,Brooks,BOU,Midfielder,0.4766666666666667,1,-0.5233333333333333,0.5233333333333333
2025-2026,6,385,Chiesa,LIV,Midfielder,4.483333333333333,5,-0.5166666666666666,0.5166666666666666
2025-2026,6,7,Calafiori,ARS,Defender,1.5133333333333334,1,0.5133333333333334,0.5133333333333334
2025-2026,6,372,Robertson,LIV,Defender,0.51,0,0.51,0.51
2025-2026,6,146,Dunk,BHA,Defender,0.49,1,-0.51,0.51
2025-2026,6,12,Zinchenko,NFO,Defender,2.4966666666666666,2,0.4966666666666666,0.4966666666666666
2025-2026,6,139,Verbruggen,BHA,Goalkeeper,1.51,2,-0.49,0.49
2025-2026,6,722,Florentino,BUR,Midfielder,3.5166666666666666,4,-0.4833333333333334,0.4833333333333334
2025-2026,6,405,Aké,MCI,Defender,1.48,1,0.48,0.48
2025-2026,6,698,Okafor,LEE,Midfielder,2.4766666666666666,2,0.47666666666666657,0.47666666666666657
2025-2026,6,328,Sessegnon,FUL,Midfielder,2.473333333333333,2,0.47333333333333316,0.47333333333333316
2025-2026,6,273,Wharton,CRY,Midfielder,2.533333333333333,3,-0.4666666666666668,0.4666666666666668
2025-2026,6,158,Georginio,BHA,Midfielder,2.4633333333333334,2,0.4633333333333334,0.4633333333333334
2025-2026,6,541,Reinildo,SUN,Defender,0.4633333333333333,0,0.4633333333333333,0.4633333333333333
2025-2026,6,672,Hato,CHE,Defender,1.54,2,-0.45999999999999996,0.45999999999999996
2025-2026,6,331,Cairney,FUL,Midfielder,0.4533333333333333,0,0.4533333333333333,0.4533333333333333
2025-2026,6,5,Gabriel,ARS,Defender,12.556666666666667,13,-0.44333333333333336,0.44333333333333336
2025-2026,6,390,Gravenberch,LIV,Midfielder,8.436666666666667,8,0.4366666666666674,0.4366666666666674
2025-2026,6,678,Masuaku,SUN,Defender,0.43333333333333335,0,0.43333333333333335,0.43333333333333335
2025-2026,6,192,Hartman,BUR,Defender,3.4066666666666667,3,0.40666666666666673,0.40666666666666673
2025-2026,6,426,McAtee,NFO,Midfielder,0.5966666666666667,1,-0.4033333333333333,0.4033333333333333
2025-2026,6,431,Bayindir,MUN,Goalkeeper,2.3933333333333335,2,0.39333333333333353,0.39333333333333353
2025-2026,6,522,Yates,NFO,Midfielder,0.39,0,0.39,0.39
2025-2026,6,220,Sánchez,CHE,Goalkeeper,0.61,1,-0.39,0.39
2025-2026,6,375,Bradley,LIV,Defender,1.3866666666666667,1,0.3866666666666667,0.3866666666666667
2025-2026,6,74,Truffert,BOU,Defender,2.6133333333333333,3,-0.3866666666666667,0.3866666666666667
2025-2026,6,717,Xavi,TOT,Midfielder,1.3866666666666667,1,0.3866666666666667,0.3866666666666667
2025-2026,6,205,Cullen,BUR,Midfielder,4.383333333333334,4,0.38333333333333375,0.38333333333333375
2025-2026,6,621,Irving,WHU,Midfielder,0.6166666666666667,1,-0.3833333333333333,0.3833333333333333
2025-2026,6,17,Ødegaard,ARS,Midfielder,3.6233333333333335,4,-0.3766666666666665,0.3766666666666665
2025-2026,6,591,Gray,TOT,Midfielder,0.37333333333333335,0,0.37333333333333335,0.37333333333333335
2025-2026,6,531,Ballard,SUN,Defender,1.3733333333333333,1,0.3733333333333333,0.3733333333333333
2025-2026,6,490,Joelinton,NEW,Midfielder,3.37,3,0.3700000000000001,0.3700000000000001
2025-2026,6,614,Ward-Prowse,WHU,Midfielder,0.37,0,0.37,0.37
2025-2026,6,570,Danso,TOT,Defender,0.37,0,0.37,0.37
2025-2026,6,670,Roefs,SUN,Goalkeeper,10.366666666666667,10,0.36666666666666714,0.36666666666666714
2025-2026,6,526,Igor Jesus,NFO,Forward,0.6366666666666667,1,-0.3633333333333333,0.3633333333333333
2025-2026,6,669,Ndoye,NFO,Midfielder,1.36,1,0.3600000000000001,0.3600000000000001
2025-2026,6,10,Lewis-Skelly,ARS,Defender,1.35,1,0.3500000000000001,0.3500000000000001
2025-2026,6,129,Yarmoliuk,BRE,Midfielder,6.65,7,-0.34999999999999964,0.34999999999999964
2025-2026,6,597,Richarlison,TOT,Forward,2.3433333333333333,2,0.34333333333333327,0.34333333333333327
2025-2026,6,681,Šeško,MUN,Forward,7.663333333333333,8,-0.3366666666666669,0.3366666666666669
2025-2026,6,549,Neil,SUN,Midfielder,0.3333333333333333,0,0.3333333333333333,0.3333333333333333
2025-2026,6,487,Barnes,NEW,Midfielder,1.33,1,0.33000000000000007,0.33000000000000007
2025-2026,6,215,Flemming,BUR,Forward,0.32,0,0.32,0.32
2025-2026,6,168,Buonanotte,CHE,Midfielder,0.32,0,0.32,0.32
2025-2026,6,16,Saka,ARS,Midfielder,2.316666666666667,2,0.3166666666666669,0.3166666666666669
2025-2026,6,499,Isak,LIV,Forward,2.3133333333333335,2,0.31333333333333346,0.31333333333333346
2025-2026,6,221,Jörgensen,CHE,Goalkeeper,0.31333333333333335,0,0.31333333333333335,0.31333333333333335
2025-2026,6,321,J.Cuenca,FUL,Defender,0.31333333333333335,0,0.31333333333333335,0.31333333333333335
2025-2026,6,80,Soler,BOU,Defender,0.31,0,0.31,0.31
2025-2026,6,88,Cook,BOU,Midfielder,0.31,0,0.31,0.31
2025-2026,6,456,Sancho,AVL,Midfielder,0.31,0,0.31,0.31
2025-2026,6,453,Garnacho,CHE,Midfielder,0.31,0,0.31,0.31
2025-2026,6,466,Zirkzee,MUN,Forward,0.6966666666666667,1,-0.30333333333333334,0.30333333333333334
2025-2026,6,225,James,CHE,Defender,2.7,3,-0.2999999999999998,0.2999999999999998
2025-2026,6,455,Mount,MUN,Midfielder,0.7033333333333334,1,-0.29666666666666663,0.29666666666666663
2025-2026,6,18,Madueke,ARS,Midfielder,0.2866666666666667,0,0.2866666666666667,0.2866666666666667
2025-2026,6,736,Donnarumma,MCI,Goalkeeper,1.7133333333333334,2,-0.2866666666666666,0.2866666666666666
2025-2026,6,351,Gnonto,LEE,Midfielder,0.2833333333333333,0,0.2833333333333333,0.2833333333333333
2025-2026,6,613,Souček,WHU,Midfielder,-0.28,0,-0.28,0.28
2025-2026,6,491,Tonali,NEW,Midfielder,6.276666666666666,6,0.2766666666666664,0.2766666666666664
2025-2026,6,593,P.M.Sarr,TOT,Midfielder,4.273333333333333,4,0.27333333333333343,0.27333333333333343
2025-2026,6,389,Elliott,AVL,Midfielder,1.27,1,0.27,0.27
2025-2026,6,489,J.Murphy,NEW,Midfielder,2.736666666666667,3,-0.2633333333333332,0.2633333333333332
2025-2026,6,121,Damsgaard,BRE,Midfielder,1.7433333333333334,2,-0.2566666666666666,0.2566666666666666
2025-2026,6,330,Berge,FUL,Midfielder,2.25,2,0.25,0.25
2025-2026,6,574,Udogie,TOT,Defender,2.25,2,0.25,0.25
2025-2026,6,645,Fer López,WOL,Midfielder,0.23666666666666666,0,0.23666666666666666,0.23666666666666666
2025-2026,6,116,Hickey,BRE,Defender,1.7666666666666666,2,-0.2333333333333334,0.2333333333333334
